"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481825781247E9,"2021-11-09 19:17:05.781 UTC+01:00"
"PAUSE",2.091487624973524E0,1.636481827872740E9,"2021-11-09 19:17:07.873 UTC+01:00"
"START",2.091487624973524E0,1.636481839067602E9,"2021-11-09 19:17:19.068 UTC+01:00"
"PAUSE",3.175448999973014E0,1.636481840151566E9,"2021-11-09 19:17:20.152 UTC+01:00"
