"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.332933339E-2,-1.064917088E0,-4.062441289E-1,5.305761099E-1
2.327833325E-2,-1.355177164E0,-4.695267081E-1,5.508545041E-1
3.322733333E-2,-1.471479654E0,-5.789692998E-1,5.947869420E-1
4.317633319E-2,-1.452352881E0,-6.454199553E-1,7.092674375E-1
5.312633328E-2,-1.302303791E0,-5.739577413E-1,8.859134316E-1
6.307533337E-2,-1.095253706E0,-4.301742315E-1,1.045735359E0
7.302433322E-2,-8.843984008E-1,-1.704538316E-1,1.082598805E0
8.297333331E-2,-7.340635061E-1,1.845856383E-2,9.717479348E-1
9.292333340E-2,-7.189022899E-1,1.160996854E-1,7.738798857E-1
1.028723333E-1,-8.085176349E-1,1.891299486E-1,5.499322414E-1
1.128213333E-1,-9.252525568E-1,2.019236982E-1,3.789549768E-1
1.227703332E-1,-1.015255213E0,1.268297434E-1,3.156742752E-1
1.327203333E-1,-1.040538549E0,2.191827819E-2,3.695063293E-1
1.426693334E-1,-9.801899195E-1,-5.118389800E-2,5.480994582E-1
1.526183332E-1,-8.109101653E-1,-8.762595057E-2,7.646263242E-1
1.625673333E-1,-5.964138508E-1,-3.806426376E-2,9.637697339E-1
1.725173334E-1,-4.686879814E-1,-2.005594037E-2,1.119540930E0
1.824663333E-1,-4.821641147E-1,-1.068438292E-1,1.166849613E0
1.924153334E-1,-6.145967245E-1,-1.431867629E-1,1.053111196E0
2.023643332E-1,-7.706119418E-1,-1.706458181E-1,8.408704996E-1
2.123143333E-1,-8.585183024E-1,-2.289222330E-1,6.447805166E-1
2.222633334E-1,-8.642715216E-1,-2.859184146E-1,5.166401267E-1
2.322123332E-1,-8.210445046E-1,-2.980994284E-1,4.113668203E-1
2.421613333E-1,-7.419536710E-1,-1.748235822E-1,3.117542267E-1
2.521113332E-1,-6.630901694E-1,2.219147980E-2,2.494667470E-1
2.620603333E-1,-5.946847796E-1,2.154584229E-1,2.254932374E-1
2.720093334E-1,-5.589616895E-1,3.862227201E-1,2.228519022E-1
2.819583332E-1,-5.271089673E-1,5.945000052E-1,2.001239657E-1
2.919083333E-1,-4.811433554E-1,8.909342289E-1,1.266718954E-1
3.018573334E-1,-4.358104765E-1,1.149272561E0,2.076463960E-2
3.118063333E-1,-4.113262296E-1,1.317872763E0,-9.125537425E-2
3.217553333E-1,-4.203433990E-1,1.427460790E0,-1.761505604E-1
3.317043332E-1,-4.777314961E-1,1.427478552E0,-2.206577659E-1
3.416543333E-1,-5.717107654E-1,1.324494600E0,-2.258213609E-1
3.516033334E-1,-6.927222013E-1,1.153591037E0,-1.862273216E-1
3.615523332E-1,-8.009109497E-1,9.837086797E-1,-1.150655374E-1
3.715013333E-1,-8.869065642E-1,8.822134733E-1,-4.397137836E-2
3.814513334E-1,-9.544070363E-1,9.072336555E-1,-1.061075833E-2
3.914003333E-1,-9.984722733E-1,1.066399455E0,-3.329311311E-2
4.013493333E-1,-1.012880325E0,1.308056355E0,-1.046743467E-1
4.112983332E-1,-9.479691982E-1,1.608145475E0,-2.103957981E-1
4.212483333E-1,-8.405215740E-1,1.824812293E0,-2.727920711E-1
4.311973334E-1,-7.373049259E-1,1.813058734E0,-2.368812561E-1
4.411463332E-1,-6.726676226E-1,1.542733788E0,-1.301508248E-1
4.510953333E-1,-6.024934649E-1,1.195530534E0,2.248104662E-2
4.610453332E-1,-4.969862103E-1,9.170513749E-1,1.918852627E-1
4.709943333E-1,-3.534410894E-1,6.029283404E-1,3.818280399E-1
4.809433334E-1,-1.552885771E-1,3.003367484E-1,5.344551206E-1
4.908923332E-1,6.747358292E-2,1.317691505E-1,5.975668430E-1
5.008423333E-1,2.049643397E-1,-5.432115868E-3,5.682222247E-1
5.107913334E-1,2.673455179E-1,-4.859716818E-2,4.949305654E-1
5.207403332E-1,2.633726299E-1,-6.177273579E-3,4.122774899E-1
5.306893333E-1,2.032658160E-1,4.153627157E-2,3.470351994E-1
5.406393332E-1,1.063376665E-1,1.159825474E-1,3.253456056E-1
5.505883333E-1,-1.212688722E-2,2.389322519E-1,3.272191286E-1
5.605373334E-1,-1.718025804E-1,3.742240071E-1,3.350453377E-1
5.704863332E-1,-3.620476723E-1,5.532066226E-1,3.256253004E-1
5.804363333E-1,-5.373851061E-1,7.986049652E-1,3.012121022E-1
5.903853334E-1,-5.609548688E-1,5.223805308E-1,2.259484977E-1
6.003343333E-1,-3.735618591E-1,-3.071458638E-2,1.768187732E-1
6.102833333E-1,-7.701455802E-2,-5.651101470E-1,1.076881811E-1
6.202335416E-1,2.250310481E-1,-1.034476757E0,8.133362047E-3
6.301825417E-1,4.813171625E-1,-1.352716923E0,-4.978154600E-2
6.401315415E-1,6.638736129E-1,-1.454609513E0,-3.823567554E-2
6.500805416E-1,7.443905473E-1,-1.259084463E0,-4.784725606E-2
6.600305417E-1,6.738878489E-1,-9.292994142E-1,-4.611966014E-2
6.699795416E-1,4.908533990E-1,-5.198303461E-1,2.003364079E-2
6.799285416E-1,2.347406447E-1,-5.820324179E-3,1.249225065E-1
6.898775417E-1,-8.305766620E-3,3.932500482E-1,2.033760399E-1
6.998275416E-1,-9.676452726E-2,6.312295794E-1,2.545114160E-1
7.097765417E-1,-5.869913474E-2,8.185826540E-1,2.885197103E-1
7.197255415E-1,2.280850708E-2,9.106543064E-1,2.831041813E-1
7.296745416E-1,1.169535667E-1,9.593218565E-1,1.832240075E-1
