"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636481825594371E9,"2021-11-09 19:17:05.594 UTC+01:00"
"PAUSE",1.916819862509146E1,1.636481844762706E9,"2021-11-09 19:17:24.763 UTC+01:00"
