"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.487953200E-2,3.095714152E-1,-9.597312927E0,-2.982354403E0
2.739390700E-2,3.909274042E-1,-9.606884003E0,-2.984747171E0
2.990823000E-2,4.941178858E-1,-9.606884003E0,-2.965604544E0
3.242255300E-2,5.898307562E-1,-9.621240616E0,-2.965604544E0
3.493687600E-2,6.831508875E-1,-9.614062309E0,-2.941676378E0
3.745119900E-2,7.453642488E-1,-9.657133102E0,-2.929712296E0
3.996547000E-2,7.836494446E-1,-9.649954796E0,-2.924926519E0
4.247979300E-2,7.668996453E-1,-9.673882484E0,-2.908176899E0
4.499406400E-2,8.195417523E-1,-9.649954796E0,-2.927319288E0
4.750833400E-2,1.008574724E0,-9.573384285E0,-2.960819006E0
6.262395900E-2,1.147657514E0,-9.685847282E0,-2.460419893E0
6.514567800E-2,1.109372377E0,-9.657133102E0,-2.450848579E0
6.766708400E-2,1.087836981E0,-9.671489716E0,-2.429313183E0
7.018807400E-2,1.044766188E0,-9.678668022E0,-2.436491728E0
7.270875100E-2,9.678967595E-1,-9.652347565E0,-2.419741869E0
7.522906400E-2,9.343972206E-1,-9.633204460E0,-2.407777786E0
7.774916800E-2,9.008977413E-1,-9.626026154E0,-2.438884497E0
8.026895900E-2,8.315058947E-1,-9.587740898E0,-2.434098721E0
8.278843900E-2,7.549355626E-1,-9.568598747E0,-2.446063042E0
8.530770900E-2,7.477570772E-1,-9.525228500E0,-2.438884497E0
8.782677200E-2,6.855437160E-1,-9.486943245E0,-2.422134638E0
9.034562600E-2,6.400800347E-1,-9.431908607E0,-2.419741869E0
9.286422000E-2,6.065805554E-1,-9.417551994E0,-2.419741869E0
9.538260500E-2,5.706881881E-1,-9.388837814E0,-2.407777786E0
9.790083400E-2,5.132604837E-1,-9.376873970E0,-2.388635159E0
1.004188550E-1,4.651049078E-1,-9.350552559E0,-2.362314224E0
1.029366160E-1,4.148556292E-1,-9.343374252E0,-2.335993052E0
1.054542720E-1,3.789632916E-1,-9.312267303E0,-2.345564365E0
1.079718240E-1,3.813561201E-1,-9.283554077E0,-2.362314224E0
1.104891680E-1,3.669991791E-1,-9.283554077E0,-2.379063845E0
1.130064070E-1,3.454637825E-1,-9.281160355E0,-2.379063845E0
1.155234910E-1,3.143570721E-1,-9.281160355E0,-2.381456852E0
1.180404700E-1,3.239283562E-1,-9.276374817E0,-2.371885538E0
1.205572930E-1,2.928216755E-1,-9.307481766E0,-2.357528448E0
1.230740110E-1,3.000001311E-1,-9.321838379E0,-2.345564365E0
1.255906780E-1,3.167499006E-1,-9.340981483E0,-2.355135679E0
1.280817720E-1,3.382852972E-1,-9.362516403E0,-2.352742910E0
1.305466160E-1,3.478565812E-1,-9.376873970E0,-2.345564365E0
1.330110430E-1,3.741776347E-1,-9.419944763E0,-2.350350142E0
1.354762510E-1,3.693920076E-1,-9.441479683E0,-2.343171597E0
1.379414590E-1,3.957130313E-1,-9.453444481E0,-2.340778828E0
1.404058860E-1,4.124628007E-1,-9.482157707E0,-2.335993052E0
1.428703140E-1,4.555336237E-1,-9.496515274E0,-2.371885538E0
1.453355740E-1,4.845465720E-1,-9.525228500E0,-2.391027927E0
1.478007820E-1,5.108676553E-1,-9.527621269E0,-2.379063845E0
1.502652090E-1,5.539384484E-1,-9.549455643E0,-2.405385017E0
1.527296360E-1,5.826523304E-1,-9.554242134E0,-2.417349100E0
1.551948450E-1,6.065805554E-1,-9.573384285E0,-2.424527645E0
1.576601050E-1,6.209374666E-1,-9.580562592E0,-2.450848579E0
1.601245320E-1,6.424728632E-1,-9.587740898E0,-2.455634356E0
1.625889590E-1,6.664010882E-1,-9.592526436E0,-2.498705149E0
1.650541680E-1,6.783652306E-1,-9.599705696E0,-2.479562521E0
1.675194280E-1,6.831508875E-1,-9.614062309E0,-2.513062000E0
1.699838550E-1,6.807580590E-1,-9.623633385E0,-2.548954248E0
1.724482820E-1,6.640082598E-1,-9.614062309E0,-2.548954248E0
1.749134910E-1,6.520441771E-1,-9.611669540E0,-2.582453728E0
1.773787510E-1,6.376872063E-1,-9.602098465E0,-2.606382132E0
1.798431780E-1,6.185446382E-1,-9.614062309E0,-2.659024239E0
1.823076050E-1,5.802595019E-1,-9.621240616E0,-2.666202545E0
1.847728140E-1,5.778666735E-1,-9.623633385E0,-2.685345173E0
1.872380220E-1,5.659025311E-1,-9.633204460E0,-2.704487801E0
1.897024490E-1,5.252245665E-1,-9.614062309E0,-2.728715181E0
1.921669280E-1,5.371887088E-1,-9.602098465E0,-2.767000198E0
1.946321360E-1,5.036891699E-1,-9.580562592E0,-2.783750057E0
1.970973450E-1,5.012963414E-1,-9.544670105E0,-2.831606388E0
1.995617720E-1,5.180460811E-1,-9.537491798E0,-2.824428082E0
2.020261990E-1,5.204389095E-1,-9.496515274E0,-2.838784933E0
2.044914590E-1,5.060819983E-1,-9.479764938E0,-2.857927561E0
2.069566680E-1,5.108676553E-1,-9.441479683E0,-2.865106106E0
2.094210950E-1,5.324030519E-1,-9.417551994E0,-2.889034271E0
2.118855220E-1,5.324030519E-1,-9.374481201E0,-2.908176899E0
2.143507820E-1,5.419743061E-1,-9.350552559E0,-2.924926519E0
2.168159910E-1,5.443671346E-1,-9.309874535E0,-2.948854923E0
2.192804180E-1,5.228317380E-1,-9.297910690E0,-2.963211775E0
2.217448450E-1,5.084748268E-1,-9.283554077E0,-2.977568626E0
2.242101050E-1,5.084748268E-1,-9.285946846E0,-2.999104023E0
2.266753140E-1,5.132604837E-1,-9.259625435E0,-3.023032188E0
