"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.852253000E-3,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
7.774861000E-3,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
9.789021000E-3,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
1.180318100E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
1.381734100E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
1.583150100E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
1.784566200E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
1.982930400E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
2.181294700E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
2.385762400E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
2.584126700E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
2.785542700E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
2.986958700E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
3.185323000E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
3.383687200E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
3.582051500E-2,-5.805691332E-2,-1.629854590E-1,-1.006674916E-1
3.783467500E-2,-2.705771625E-1,-4.788363874E-1,-1.384843737E-1
3.981831800E-2,-2.865561247E-1,-4.958806038E-1,-1.539307088E-1
4.183247800E-2,-2.881540358E-1,-5.001416802E-1,-1.560612470E-1
4.384663800E-2,-2.892192900E-1,-5.044026971E-1,-1.555286050E-1
4.583028100E-2,-2.849582434E-1,-5.070658922E-1,-1.549959779E-1
4.784444100E-2,-2.796319127E-1,-5.091964006E-1,-1.518001854E-1
4.985860100E-2,-2.721750736E-1,-5.118595958E-1,-1.448759735E-1
5.187276100E-2,-2.593919039E-1,-5.097290277E-1,-1.459412277E-1
5.388692100E-2,-2.450108230E-1,-5.060006380E-1,-1.347559541E-1
5.590108100E-2,-2.316950262E-1,-4.980111420E-1,-1.294296384E-1
5.791524200E-2,-2.178465873E-1,-4.878911078E-1,-1.203748807E-1
5.992940200E-2,-2.013349831E-1,-4.745753109E-1,-1.113201380E-1
6.194356200E-2,-1.864212751E-1,-4.628573954E-1,-1.043959185E-1
6.395772200E-2,-1.667138934E-1,-4.479437172E-1,-9.534116834E-2
6.591084700E-2,-1.523328125E-1,-4.330300093E-1,-8.628641814E-2
6.789449000E-2,-1.379517466E-1,-4.202468395E-1,-7.723167539E-2
6.990865000E-2,-1.267664731E-1,-4.010720551E-1,-7.510114461E-2
7.192281000E-2,-1.091896072E-1,-3.882888854E-1,-6.604639441E-2
7.393697000E-2,-9.693906456E-2,-3.749730885E-1,-6.018744037E-2
7.595113000E-2,-8.894958347E-2,-3.600593805E-1,-5.592638254E-2
7.796529000E-2,-8.042746782E-2,-3.488741219E-1,-4.953479767E-2
7.997945100E-2,-7.243798673E-2,-3.360909224E-1,-4.261057824E-2
8.199361100E-2,-6.604639441E-2,-3.275688291E-1,-3.781688958E-2
8.400777100E-2,-6.444849819E-2,-3.142530024E-1,-3.462109342E-2
8.599141300E-2,-6.231797114E-2,-3.067961633E-1,-2.450108156E-2
8.800557400E-2,-6.231797114E-2,-3.046656251E-1,-1.917476021E-2
9.001973400E-2,-6.444849819E-2,-2.988066673E-1,-1.491370238E-2
9.203389400E-2,-6.231797114E-2,-2.993393242E-1,-9.587380104E-3
9.398701900E-2,-6.498113275E-2,-2.972087860E-1,-2.130528912E-3
9.597066200E-2,-6.604639441E-2,-3.046656251E-1,3.728425596E-3
9.795430400E-2,-7.084008306E-2,-3.083940744E-1,1.278317347E-2
9.993794700E-2,-7.297061384E-2,-3.174487948E-1,2.183792181E-2
