"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
3.716023000E-3,-2.597708941E0,5.655104637E0,8.022970200E0
5.791218000E-3,-2.489969730E0,5.616796970E0,7.855375767E0
7.744343000E-3,-2.355894566E0,5.571307182E0,7.661445618E0
9.758503000E-3,-2.231395960E0,5.532999992E0,7.455543995E0
1.174214600E-2,-2.118868589E0,5.499481201E0,7.261613846E0
1.375630600E-2,-2.023100376E0,5.453991413E0,7.072471619E0
1.577046600E-2,-1.934514999E0,5.413290024E0,6.895300865E0
1.778462600E-2,-1.841141105E0,5.379771233E0,6.739677906E0
1.979878700E-2,-1.759738207E0,5.348646641E0,6.605602264E0
2.178242900E-2,-1.690306425E0,5.331887245E0,6.509834290E0
2.379658900E-2,-1.635239720E0,5.300762653E0,6.452373505E0
2.578023200E-2,-1.587355733E0,5.288791656E0,6.426037312E0
2.779439200E-2,-1.551442742E0,5.300762653E0,6.430825710E0
2.980855200E-2,-1.529894829E0,5.329493046E0,6.466738701E0
3.182271200E-2,-1.534683347E0,5.355829239E0,6.521805286E0
3.380635500E-2,-1.556231141E0,5.374982834E0,6.600813866E0
3.578999700E-2,-1.604115129E0,5.389348030E0,6.710947514E0
3.780415800E-2,-1.661576033E0,5.410895824E0,6.833051682E0
3.978780000E-2,-1.731007814E0,5.427655220E0,6.983886242E0
4.177144300E-2,-1.812410712E0,5.442020416E0,7.153874874E0
4.378560300E-2,-1.891419291E0,5.458779812E0,7.319074631E0
4.579976300E-2,-1.970427990E0,5.482721806E0,7.472303391E0
4.781392300E-2,-2.047042370E0,5.509057999E0,7.623138428E0
4.982808300E-2,-2.111685991E0,5.530605793E0,7.766790390E0
5.181172600E-2,-2.171540976E0,5.549759388E0,7.896077156E0
5.382588600E-2,-2.229001760E0,5.571307182E0,8.006210327E0
5.584004600E-2,-2.291250944E0,5.588066578E0,8.099584579E0
5.785420600E-2,-2.339135170E0,5.595249176E0,8.173804283E0
5.986836700E-2,-2.370259762E0,5.602431774E0,8.226476669E0
6.188252700E-2,-2.391807556E0,5.609614372E0,8.252813339E0
6.389668700E-2,-2.403778553E0,5.621585369E0,8.271966934E0
6.588032900E-2,-2.398990154E0,5.633556366E0,8.291120529E0
6.786397200E-2,-2.389413357E0,5.631162167E0,8.291120529E0
6.987813200E-2,-2.382230759E0,5.645527840E0,8.262390137E0
7.186177500E-2,-2.370259762E0,5.659893036E0,8.221688271E0
7.387593500E-2,-2.355894566E0,5.664681435E0,8.180987358E0
7.589009500E-2,-2.346317768E0,5.664681435E0,8.133103371E0
7.790425500E-2,-2.334346771E0,5.671864033E0,8.085219383E0
7.991841500E-2,-2.329558372E0,5.671864033E0,8.027758598E0
8.193257600E-2,-2.327163935E0,5.674258232E0,7.960720539E0
8.394673600E-2,-2.324769735E0,5.679046631E0,7.896077156E0
8.593037800E-2,-2.331952572E0,5.681440830E0,7.829039574E0
8.794453800E-2,-2.339135170E0,5.681440830E0,7.764396191E0
8.995869900E-2,-2.348711967E0,5.688623428E0,7.711723804E0
9.197285900E-2,-2.363077164E0,5.698200226E0,7.671022415E0
9.395650100E-2,-2.379836559E0,5.702988625E0,7.639897823E0
9.594014400E-2,-2.396595955E0,5.705382824E0,7.620744228E0
9.792378700E-2,-2.408566952E0,5.702988625E0,7.627926826E0
9.990742900E-2,-2.420537949E0,5.700594425E0,7.642292023E0
1.018910720E-1,-2.437297344E0,5.702988625E0,7.654263020E0
1.038747140E-1,-2.456450939E0,5.700594425E0,7.671022415E0
1.058278390E-1,-2.463633537E0,5.702988625E0,7.687781811E0
1.078419990E-1,-2.451662540E0,5.712565422E0,7.704541206E0
1.098561600E-1,-2.425326347E0,5.722142220E0,7.733271599E0
1.118703200E-1,-2.389413357E0,5.726930618E0,7.771578789E0
1.138539620E-1,-2.353500366E0,5.729324818E0,7.802703381E0
1.158376050E-1,-2.322375536E0,5.729324818E0,7.824251175E0
1.178212470E-1,-2.286462545E0,5.738901615E0,7.848193169E0
1.198048900E-1,-2.243366957E0,5.746084213E0,7.876923561E0
1.218190500E-1,-2.193088770E0,5.743690014E0,7.905653954E0
1.238026930E-1,-2.142810583E0,5.736507416E0,7.929595947E0
1.258168530E-1,-2.097320795E0,5.719748020E0,7.948749542E0
1.278004960E-1,-2.051830769E0,5.710171223E0,7.960720539E0
1.297841380E-1,-2.001552582E0,5.695806026E0,7.967903137E0
1.317677810E-1,-1.960851192E0,5.683835030E0,7.977479935E0
1.337819410E-1,-1.922544003E0,5.674258232E0,7.979874134E0
1.357655830E-1,-1.881842494E0,5.657498837E0,7.970297337E0
1.377797440E-1,-1.829170108E0,5.628767967E0,7.943961143E0
1.397633860E-1,-1.783680320E0,5.600037575E0,7.898471355E0
1.417775460E-1,-1.735796213E0,5.590460777E0,7.852981567E0
1.437917060E-1,-1.685518026E0,5.571307182E0,7.824251175E0
1.458058670E-1,-1.640028119E0,5.542576790E0,7.790732384E0
1.477895090E-1,-1.592144132E0,5.513846397E0,7.754819393E0
1.497731520E-1,-1.539471745E0,5.485116005E0,7.709329605E0
1.517567940E-1,-1.491587639E0,5.453991413E0,7.659051418E0
1.537404370E-1,-1.446097851E0,5.420472622E0,7.625532627E0
1.557545970E-1,-1.395819545E0,5.391742229E0,7.592013359E0
1.577687570E-1,-1.343147159E0,5.363011837E0,7.565677166E0
1.597218820E-1,-1.292868972E0,5.339069843E0,7.546523571E0
1.617360420E-1,-1.240196466E0,5.319916248E0,7.541735172E0
1.637502030E-1,-1.182735682E0,5.303156853E0,7.548917770E0
1.657643630E-1,-1.132457376E0,5.281609058E0,7.568071365E0
1.677480050E-1,-1.094150186E0,5.257667065E0,7.606379032E0
1.697621650E-1,-1.084573388E0,5.226542473E0,7.647080421E0
1.717763260E-1,-1.091755986E0,5.193023682E0,7.690176010E0
1.737599680E-1,-1.086967587E0,5.157110691E0,7.714118004E0
1.757741280E-1,-1.077390790E0,5.121197224E0,7.711723804E0
1.777882880E-1,-1.070208192E0,5.090072632E0,7.726089001E0
1.797719310E-1,-1.063025594E0,5.075707436E0,7.766790390E0
1.817860910E-1,-1.053448796E0,5.068524837E0,7.800309181E0
1.838002510E-1,-1.036689281E0,5.066130638E0,7.821856976E0
1.858144120E-1,-1.019929886E0,5.070919037E0,7.848193169E0
1.878285720E-1,-1.005564690E0,5.087678432E0,7.896077156E0
1.898427320E-1,-1.000776291E0,5.109226227E0,7.948749542E0
1.918568920E-1,-9.840168953E-1,5.133168221E0,8.003816605E0
1.938710520E-1,-9.696516991E-1,5.152322292E0,8.054094315E0
1.958546950E-1,-9.816226959E-1,5.173870087E0,8.106766701E0
1.978383370E-1,-1.017535686E0,5.193023682E0,8.166622162E0
1.998219800E-1,-1.077390790E0,5.195417881E0,8.243236542E0
2.018056220E-1,-1.156399369E0,5.209783077E0,8.324639320E0
2.037892650E-1,-1.242590666E0,5.240907669E0,8.382100105E0
2.057729080E-1,-1.314416766E0,5.272032261E0,8.425195694E0
2.077565500E-1,-1.352723956E0,5.303156853E0,8.453926086E0
2.097401930E-1,-1.381454349E0,5.329493046E0,8.477868080E0
