"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
6.152969100E-2,-1.068923950E0,1.083465576E0,-6.668243408E-1
6.403213200E-2,-1.066802979E0,1.064285278E0,-6.945190430E-1
6.653457400E-2,-1.056137085E0,1.028076172E0,-7.520446777E-1
6.903701500E-2,-1.038040161E0,9.854583740E-1,-8.319396973E-1
7.153945700E-2,-1.022048950E0,9.375152588E-1,-9.054412842E-1
7.407241600E-2,-1.003952026E0,8.959808350E-1,-9.746856689E-1
7.657485700E-2,-9.890289307E-1,8.512420654E-1,-1.049255371E0
7.907729800E-2,-9.677276611E-1,8.086242676E-1,-1.115310669E0
8.157974000E-2,-9.411010742E-1,7.596282959E-1,-1.178161621E0
8.408218100E-2,-9.219207764E-1,7.180786133E-1,-1.241012573E0
8.658462300E-2,-8.952941895E-1,6.701354980E-1,-1.296401978E0
8.908706400E-2,-8.729248047E-1,6.232757568E-1,-1.348602295E0
9.158950500E-2,-8.505401611E-1,5.785217285E-1,-1.391204834E0
9.412246400E-2,-8.281707764E-1,5.337829590E-1,-1.423171997E0
9.662490600E-2,-8.036804199E-1,4.922485352E-1,-1.447662354E0
9.912734700E-2,-7.823638916E-1,4.570922852E-1,-1.465774536E0
1.016297890E-1,-7.674560547E-1,4.230041504E-1,-1.474304199E0
1.041322300E-1,-7.557373047E-1,3.942413330E-1,-1.473236084E0
1.066346710E-1,-7.418975830E-1,3.654785156E-1,-1.466842651E0
1.091371130E-1,-7.322998047E-1,3.367156982E-1,-1.448730469E0
1.116395540E-1,-7.237854004E-1,3.068847656E-1,-1.430618286E0
1.141725130E-1,-7.227172852E-1,2.813262939E-1,-1.403991699E0
1.166749550E-1,-7.248535156E-1,2.461700439E-1,-1.372039795E0
1.191773960E-1,-7.312316895E-1,2.088775635E-1,-1.339004517E0
1.216798370E-1,-7.429504395E-1,1.630706787E-1,-1.301727295E0
1.241822790E-1,-7.695922852E-1,1.140747070E-1,-1.264434814E0
1.266847200E-1,-7.983551025E-1,6.506347656E-2,-1.227157593E0
1.292176790E-1,-8.175201416E-1,1.287841797E-2,-1.185607910E0
1.317201210E-1,-8.388366699E-1,-3.613281250E-2,-1.150451660E0
1.342225620E-1,-8.580017090E-1,-7.766723633E-2,-1.117431641E0
1.367250030E-1,-8.771820068E-1,-1.032409668E-1,-1.089736938E0
1.392274450E-1,-8.963470459E-1,-1.213531494E-1,-1.068435669E0
1.417298860E-1,-9.155273438E-1,-1.320037842E-1,-1.049255371E0
1.442323280E-1,-9.315032959E-1,-1.426544189E-1,-1.033279419E0
1.467347690E-1,-9.496154785E-1,-1.575622559E-1,-1.022628784E0
1.492372110E-1,-9.698638916E-1,-1.735534668E-1,-1.016235352E0
1.517701700E-1,-9.858398438E-1,-1.916503906E-1,-1.014099121E0
1.542726110E-1,-9.996795654E-1,-2.044372559E-1,-1.016235352E0
1.567750520E-1,-1.018859863E0,-2.108306885E-1,-1.029022217E0
1.592774940E-1,-1.028442383E0,-2.065734863E-1,-1.043930054E0
1.617799350E-1,-1.040161133E0,-1.927185059E-1,-1.065231323E0
1.642823770E-1,-1.048690796E0,-1.746063232E-1,-1.096130371E0
1.668153360E-1,-1.058273315E0,-1.554412842E-1,-1.130218506E0
1.693177770E-1,-1.063598633E0,-1.309356689E-1,-1.172836304E0
1.718202180E-1,-1.057205200E0,-1.149597168E-1,-1.219696045E0
1.743226600E-1,-1.052947998E0,-9.898376465E-2,-1.276153564E0
1.768251010E-1,-1.049758911E0,-8.619689941E-2,-1.336883545E0
1.793275430E-1,-1.036972046E0,-7.341003418E-2,-1.396530151E0
1.818299840E-1,-1.017791748E0,-5.957031250E-2,-1.464706421E0
1.843629430E-1,-9.986267090E-1,-4.571533203E-2,-1.539276123E0
1.868653840E-1,-9.794464111E-1,-2.867126465E-2,-1.613845825E0
1.893678260E-1,-9.506835938E-1,-1.269531250E-2,-1.691619873E0
1.918702670E-1,-9.283142090E-1,4.348754883E-3,-1.762985229E0
1.943727090E-1,-9.059448242E-1,1.927185059E-2,-1.837554932E0
1.968751500E-1,-8.803710938E-1,3.524780273E-2,-1.907867432E0
1.993775910E-1,-8.494873047E-1,4.483032227E-2,-1.976043701E0
2.018800330E-1,-8.207244873E-1,5.654907227E-2,-2.047409058E0
2.044129920E-1,-7.919616699E-1,5.973815918E-2,-2.116653442E0
2.069154330E-1,-7.621307373E-1,6.401062012E-2,-2.180572510E0
2.094178750E-1,-7.376251221E-1,7.466125488E-2,-2.240219116E0
2.119508340E-1,-7.120666504E-1,7.785034180E-2,-2.293487549E0
2.144532750E-1,-6.833038330E-1,8.424377441E-2,-2.342483521E0
2.169557160E-1,-6.587982178E-1,9.063720703E-2,-2.389358521E0
2.194581580E-1,-6.428222656E-1,9.277343750E-2,-2.427703857E0
2.219911170E-1,-6.257781982E-1,9.277343750E-2,-2.466064453E0
2.244935580E-1,-6.055297852E-1,9.382629395E-2,-2.498016357E0
2.269960000E-1,-5.927581787E-1,9.170532227E-2,-2.523590088E0
2.294984410E-1,-5.842285156E-1,7.891845703E-2,-2.549148560E0
2.320008820E-1,-5.789031982E-1,6.506347656E-2,-2.574722290E0
2.345033240E-1,-5.789031982E-1,4.696655273E-2,-2.591766357E0
2.370057650E-1,-5.767669678E-1,1.393127441E-2,-2.614135742E0
2.395387240E-1,-5.799713135E-1,-2.867126465E-2,-2.638626099E0
2.420411660E-1,-5.821075439E-1,-8.833312988E-2,-2.659942627E0
2.445436070E-1,-5.916900635E-1,-1.703491211E-1,-2.684432983E0
2.470460480E-1,-6.108703613E-1,-2.630310059E-1,-2.708938599E0
2.495484900E-1,-6.332397461E-1,-3.610382080E-1,-2.732376099E0
2.520509310E-1,-6.705169678E-1,-4.547729492E-1,-2.748352051E0
2.545533730E-1,-7.141876221E-1,-5.336151123E-1,-2.761138916E0
2.570558140E-1,-7.695922852E-1,-5.911254883E-1,-2.770721436E0
2.595887730E-1,-8.281707764E-1,-6.326751709E-1,-2.769653320E0
2.620912140E-1,-8.942260742E-1,-6.603698730E-1,-2.766464233E0
2.645936560E-1,-9.549407959E-1,-6.784820557E-1,-2.761138916E0
2.670960970E-1,-1.015670776E0,-6.891326904E-1,-2.752609253E0
