Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.039299548,-1.261145711,-9.87907505,-0.458489627
0.057352309,-1.246780515,-9.84076786,-0.424970806
0.07538934,-1.241992116,-9.84076786,-0.453701228
0.093410798,-1.251568913,-9.797672272,-0.501585245
0.111462309,-1.184531331,-9.764153481,-0.582988143
0.129500746,-1.194108129,-9.759365082,-0.635660529
0.147537777,-1.218050122,-9.816825867,-0.487220049
0.165574809,-1.270722508,-9.768941879,-0.582988143
0.18361184,-1.208473325,-9.749788284,-0.563834488
0.201648871,-1.160589218,-9.792883873,-0.477643251
0.219685902,-1.232415318,-9.807249069,-0.444124401
0.237722934,-1.184531331,-9.735423088,-0.434547603
0.255759965,-1.151012421,-9.754576683,-0.492008448
0.273796996,-1.208473325,-9.759365082,-0.539892495
0.291834027,-1.194108129,-9.701904297,-0.535104096
0.309871059,-1.131858826,-9.725846291,-0.506373644
0.32790809,-1.050456047,-9.788095474,-0.506373644
0.345945121,-1.165377736,-9.821614265,-0.535104096
0.363982361,-1.270722508,-9.792883873,-0.511162043
0.382019861,-1.289876223,-9.788095474,-0.530315697
0.400057361,-1.342548609,-9.792883873,-0.468066424
0.418094861,-1.342548609,-9.778518677,-0.448912829
0.436131892,-1.275510907,-9.788095474,-0.515950441
0.454168923,-1.289876223,-9.792883873,-0.578199685
0.472205955,-1.294664621,-9.807249069,-0.563834488
0.490242986,-1.304241419,-9.812037468,-0.515950441
0.508280017,-1.280299306,-9.869498253,-0.477643251
0.526317048,-1.33776021,-9.893440247,-0.472854823
0.54435408,-1.332971811,-9.80246067,-0.496796846
0.562391111,-1.256357312,-9.749788284,-0.554257691
0.580428142,-1.198896527,-9.716269493,-0.563834488
0.598465173,-1.198896527,-9.677961349,-0.578199685
0.616502205,-1.241992116,-9.735423088,-0.635660529
0.634539236,-1.256357312,-9.778518677,-0.664390981
0.652576267,-1.313818216,-9.792883873,-0.702698171
0.670613507,-1.347337008,-9.783307076,-0.606930137
0.688651007,-1.347337008,-9.754576683,-0.544680893
0.706688507,-1.318606615,-9.759365082,-0.52073884
0.724726007,-1.275510907,-9.764153481,-0.568622887
0.742763038,-1.237203717,-9.778518677,-0.592564941
0.760800069,-1.26593411,-9.816825867,-0.582988143
0.7788371,-1.22762692,-9.826402664,-0.530315697
0.796874132,-1.218050122,-9.807249069,-0.501585245
0.814911163,-1.237203717,-9.778518677,-0.48243165
0.832948194,-1.232415318,-9.783307076,-0.539892495
0.850985225,-1.251568913,-9.749788284,-0.568622887
0.869022257,-1.246780515,-9.759365082,-0.563834488
0.887059288,-1.222838521,-9.759365082,-0.525527299
0.905096319,-1.237203717,-9.773730278,-0.544680893
0.92313335,-1.251568913,-9.744999886,-0.554257691
0.941170382,-1.251568913,-9.744999886,-0.554257691
0.959207413,-1.246780515,-9.768941879,-0.52073884
0.977244861,-1.270722508,-9.792883873,-0.501585245
0.995282361,-1.270722508,-9.788095474,-0.515950441
1.013319861,-1.285087705,-9.792883873,-0.496796846
1.031357152,-1.318606615,-9.831191063,-0.487220049
1.049394184,-1.409586191,-9.816825867,-0.506373644
1.067431215,-1.361702204,-9.759365082,-0.52073884
1.085468246,-1.342548609,-9.773730278,-0.568622887
1.103505486,-1.419163108,-9.754576683,-0.501585245
1.121542048,-1.462258697,-9.716269493,-0.487220049
1.139578767,-1.481412292,-9.682749748,-0.530315697
1.157616267,-1.495777488,-9.725846291,-0.525527299
1.175653767,-1.553238392,-9.759365082,-0.506373644
1.193691267,-1.529296279,-9.730634689,-0.525527299
1.211728455,-1.476623893,-9.759365082,-0.544680893
1.229765486,-1.4478935,-9.744999886,-0.582988143
1.247802517,-1.438316703,-9.730634689,-0.597353339
1.265839548,-1.423951507,-9.744999886,-0.549469292
1.28387658,-1.476623893,-9.807249069,-0.535104096
1.301913611,-1.534084797,-9.80246067,-0.496796846
