"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.793191800E-2,-2.193736553E0,4.397843361E0,8.648437500E0
3.050269900E-2,-2.361323357E0,4.555854321E0,8.600555420E0
3.308207400E-2,-2.447510958E0,4.661194324E0,8.629285812E0
3.564947000E-2,-2.481028318E0,4.761746883E0,8.653226852E0
3.824801100E-2,-2.423570156E0,4.847934246E0,8.658015251E0
4.085447000E-2,-2.380475998E0,4.828781128E0,8.696319580E0
4.342420900E-2,-2.337382317E0,4.766534805E0,8.691532135E0
4.599061500E-2,-2.227253914E0,4.665982723E0,8.715473175E0
4.855795900E-2,-2.121913671E0,4.565430164E0,8.739414215E0
5.110144900E-2,-1.987843871E0,4.469666004E0,8.744201660E0
5.369243800E-2,-1.839409709E0,4.393054962E0,8.748991013E0
5.625879300E-2,-1.738857627E0,4.316444397E0,8.753778458E0
5.882644900E-2,-1.738857627E0,4.287714481E0,8.705897331E0
6.139441800E-2,-1.681399226E0,4.273350239E0,8.705897331E0
6.396124000E-2,-1.628729105E0,4.215891838E0,8.720260620E0
6.652967800E-2,-1.470718622E0,4.009999275E0,8.705897331E0
6.907170900E-2,-1.374954581E0,3.636519670E0,8.672378540E0
7.166238600E-2,-1.528176904E0,3.804106712E0,8.624496460E0
7.423025100E-2,-1.595211744E0,4.029152393E0,8.614920616E0
7.679723000E-2,-1.614364505E0,4.191951275E0,8.571826935E0
7.936634500E-2,-1.580847025E0,4.383478642E0,8.557462692E0
8.192920900E-2,-1.566482425E0,4.464878082E0,8.571826935E0
8.449639700E-2,-1.523388743E0,4.522336483E0,8.595767975E0
8.706488600E-2,-1.489871383E0,4.498395443E0,8.576615334E0
8.963191800E-2,-1.427624822E0,4.479242802E0,8.523944855E0
9.219858400E-2,-1.394107342E0,4.373902798E0,8.476062775E0
9.474525100E-2,-1.437201262E0,4.364326000E0,8.423393250E0
9.733644900E-2,-1.480294943E0,4.335596561E0,8.365935326E0
9.990530300E-2,-1.566482425E0,4.249409199E0,8.351570129E0
1.024673860E-1,-1.628729105E0,4.191951275E0,8.346781731E0
1.050369180E-1,-1.676611066E0,4.096187115E0,8.327629089E0
1.075800950E-1,-1.576058984E0,3.564697027E0,8.255805969E0
1.101690010E-1,-1.863350749E0,3.665248871E0,8.303688049E0
1.127377510E-1,-2.059667110E0,3.789742231E0,8.265382767E0
1.153037400E-1,-2.217677593E0,3.866353273E0,8.255805969E0
1.178733240E-1,-2.351747036E0,3.986057997E0,8.246230125E0
1.204438450E-1,-2.500180960E0,4.153645039E0,8.222289085E0
1.229821260E-1,-2.485816479E0,4.215891838E0,8.212712288E0
1.255494180E-1,-2.447510958E0,4.263773441E0,8.217500687E0
1.281189490E-1,-2.332594395E0,4.263773441E0,8.183983803E0
1.306853030E-1,-2.203312874E0,4.273350239E0,8.145677567E0
1.332047300E-1,-2.045302391E0,4.239832878E0,8.140889168E0
1.358186360E-1,-1.930385470E0,4.239832878E0,8.097795486E0
1.383855630E-1,-1.734069467E0,4.206315517E0,8.064278603E0
1.409067610E-1,-1.532965064E0,4.230256557E0,8.016396523E0
1.435192610E-1,-1.451565742E0,4.215891838E0,7.982878685E0
1.460866050E-1,-1.422836542E0,4.230256557E0,7.982878685E0
1.486562400E-1,-1.331860781E0,4.321232319E0,8.030760765E0
1.512246780E-1,-1.394107342E0,4.359537601E0,8.030760765E0
1.537909280E-1,-1.403683782E0,4.330808640E0,8.054701805E0
1.563590010E-1,-1.432412982E0,4.335596561E0,8.131313324E0
1.589233240E-1,-1.465930343E0,4.326020718E0,8.150465965E0
1.614969700E-1,-1.489871383E0,4.268562317E0,8.227076530E0
1.640590530E-1,-1.523388743E0,4.244621277E0,8.303688049E0
