"event","experiment time","system time","system time text"
"START",0.000000000E0,1636139277.177,"2021-11-05 20:07:57.177 UTC+01:00"
"PAUSE",4.466180841E1,1636139321.839,"2021-11-05 20:08:41.839 UTC+01:00"
