"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636362979295763E9,"2021-11-08 10:16:19.296 UTC+01:00"
"PAUSE",9.537983791664010E1,1.636363074662842E9,"2021-11-08 10:17:54.663 UTC+01:00"
