"event","experiment time","system time","system time text"
"START",0.000000000E0,1636278196.703,"2021-11-07 10:43:16.703 UTC+01:00"
"PAUSE",1.119372241E2,1636278308.640,"2021-11-07 10:45:08.640 UTC+01:00"
