"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533796995815E9,"2021-11-10 09:43:16.996 UTC+01:00"
"PAUSE",4.121603504166706E1,1.636533838211872E9,"2021-11-10 09:43:58.212 UTC+01:00"
