"event","experiment time","system time","system time text"
"START",0.000000000E0,1636298361.770,"2021-11-07 16:19:21.770 UTC+01:00"
"PAUSE",4.753071723E1,1636298409.301,"2021-11-07 16:20:09.301 UTC+01:00"
