"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636326420621587E9,"2021-11-08 00:07:00.622 UTC+01:00"
"PAUSE",5.922089274995960E1,1.636326479842490E9,"2021-11-08 00:07:59.842 UTC+01:00"
