"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636392064347000E9,"2021-11-08 18:21:04.347 UTC+01:00"
"PAUSE",3.643243308330420E1,1.636392100779000E9,"2021-11-08 18:21:40.779 UTC+01:00"
