"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636390614139159E9,"2021-11-08 17:56:54.139 UTC+01:00"
"PAUSE",8.493556649994571E1,1.636390699075247E9,"2021-11-08 17:58:19.075 UTC+01:00"
