"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636375152933000E9,"2021-11-08 13:39:12.933 UTC+01:00"
"PAUSE",1.330324892500066E2,1.636375285930000E9,"2021-11-08 13:41:25.930 UTC+01:00"
