"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636533317641539E9,"2021-11-10 09:35:17.642 UTC+01:00"
"PAUSE",2.645269191666739E1,1.636533344093560E9,"2021-11-10 09:35:44.094 UTC+01:00"
