"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
5.885265000E-3,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
7.563732000E-3,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
9.577892000E-3,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
1.156153500E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
1.354517700E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
1.552882000E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
1.751246200E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
1.949610500E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
2.147974800E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
2.349390800E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
2.547755000E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
2.746119300E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
2.944483600E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
3.142847800E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
3.344263800E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
3.545679800E-2,-1.390170157E-1,-5.006742850E-2,-8.309062570E-2
3.740992300E-2,-2.269013226E-1,-6.327670813E-1,5.507417321E-1
3.939356600E-2,-3.355582952E-1,-2.961435318E-1,-1.954760253E-1
4.140772600E-2,-3.478088379E-1,-2.162486911E-1,-2.306297570E-1
4.342188600E-2,-3.653857112E-1,-1.800296903E-1,-2.135855258E-1
4.540552900E-2,-3.840278387E-1,-1.422128081E-1,-1.938781291E-1
4.738917100E-2,-3.973436356E-1,-1.107875034E-1,-1.619201899E-1
4.940333200E-2,-4.095941782E-1,-8.096009493E-2,-1.565938741E-1
5.138697400E-2,-4.223773479E-1,-5.166532472E-2,-1.379517466E-1
5.340113400E-2,-4.298342168E-1,-2.503371425E-2,-1.161138266E-1
5.541529400E-2,-4.372910559E-1,1.065264456E-3,-9.906959534E-2
5.742945500E-2,-4.431500137E-1,2.290318534E-2,-7.936219871E-2
5.944361500E-2,-4.463458061E-1,4.367584363E-2,-5.912217870E-2
6.145777500E-2,-4.522047639E-1,6.125270575E-2,-4.048004746E-2
6.344141800E-2,-4.548679292E-1,8.042746782E-2,-2.450108156E-2
6.542506000E-2,-4.596616030E-1,8.788431436E-2,-4.261057824E-3
6.743922000E-2,-4.644553065E-1,1.006674916E-1,1.331580617E-2
6.945338000E-2,-4.687163532E-1,1.033306494E-1,2.556634694E-2
7.146754100E-2,-4.740426838E-1,1.075917110E-1,4.048004746E-2
7.348170100E-2,-4.793690145E-1,1.027980223E-1,5.645901710E-2
7.549586100E-2,-4.857605994E-1,1.001348570E-1,6.657902896E-2
7.744898600E-2,-5.022721887E-1,8.575379103E-2,7.829693705E-2
7.943262800E-2,-5.209143162E-1,7.084008306E-2,9.108011425E-2
8.144678900E-2,-5.459480286E-1,5.645901710E-2,1.001348570E-1
8.346094900E-2,-5.763080716E-1,3.941478580E-2,1.113201380E-1
8.544459100E-2,-6.061354876E-1,2.503371425E-2,1.219727769E-1
8.742823400E-2,-6.348975897E-1,1.597896591E-2,1.262338310E-1
8.941187700E-2,-6.631271243E-1,1.544633508E-2,1.299622655E-1
9.139551900E-2,-6.892260909E-1,1.544633508E-2,1.336906850E-1
9.340967900E-2,-7.078682184E-1,2.396845073E-2,1.368864775E-1
9.542383900E-2,-7.307714224E-1,2.609897964E-2,1.384843737E-1
9.743800000E-2,-7.478156686E-1,2.343581803E-2,1.390170157E-1
9.945216000E-2,-7.600662112E-1,2.769687586E-2,1.432780623E-1
1.014663200E-1,-7.723167539E-1,3.621899337E-2,1.475391239E-1
1.035109980E-1,-7.787083387E-1,4.154531285E-2,1.539307088E-1
1.054946400E-1,-7.824367285E-1,5.219795927E-2,1.571265012E-1
1.074477650E-1,-7.792409658E-1,6.125270575E-2,1.635181010E-1
1.094314080E-1,-7.701861858E-1,6.444849819E-2,1.699096859E-1
1.114150500E-1,-7.616640925E-1,6.817692518E-2,1.794970632E-1
1.133986930E-1,-7.510114312E-1,6.551376730E-2,1.858886480E-1
1.154128530E-1,-7.403587699E-1,6.870955974E-2,1.922802329E-1
1.173964960E-1,-7.227819562E-1,6.657902896E-2,2.002697140E-1
1.193801380E-1,-7.084008455E-1,6.498113275E-2,2.066612989E-1
1.213637810E-1,-6.918892860E-1,6.125270575E-2,2.119876295E-1
1.234084590E-1,-6.737797856E-1,6.072007492E-2,2.157160491E-1
1.253921010E-1,-6.572681665E-1,6.817692518E-2,2.157160491E-1
1.274062610E-1,-6.434197426E-1,7.403588295E-2,2.151834220E-1
1.294204210E-1,-6.253102422E-1,7.510114461E-2,2.210423797E-1
1.314040640E-1,-6.162554622E-1,7.669904083E-2,2.162486911E-1
1.333571890E-1,-5.992112756E-1,7.616640627E-2,2.146507949E-1
1.353408320E-1,-5.922870636E-1,7.456851006E-2,2.135855258E-1
1.373244740E-1,-5.826996565E-1,6.711166352E-2,2.125202566E-1
1.393081170E-1,-5.763080716E-1,5.219795927E-2,2.093244642E-1
