"event","experiment time","system time","system time text"
"START",0.000000000E0,1636482913.824,"2021-11-09 19:35:13.824 UTC+01:00"
"PAUSE",4.942445795E1,1636482963.248,"2021-11-09 19:36:03.248 UTC+01:00"
