"event","experiment time","system time","system time text"
"START",0.000000000E0,1636142131.415,"2021-11-05 20:55:31.415 UTC+01:00"
"PAUSE",7.201355617E1,1636142203.429,"2021-11-05 20:56:43.429 UTC+01:00"
