"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037003.941,"2021-11-04 15:43:23.941 UTC+01:00"
"PAUSE",8.475204031E1,1636037088.693,"2021-11-04 15:44:48.693 UTC+01:00"
