"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
3.834999981E-3,-1.327738953E0,2.979404297E0,9.825867004E0
1.385399996E-2,-1.388811951E0,3.378923492E0,9.447753296E0
2.387300000E-2,-1.443598022E0,3.595972137E0,9.042695618E0
3.389199998E-2,-1.519190826E0,3.658392334E0,8.756640472E0
4.391099996E-2,-1.601669312E0,3.660338287E0,8.668324127E0
5.392999999E-2,-1.657203827E0,3.492986298E0,8.716972961E0
6.394999998E-2,-1.652413788E0,3.143313446E0,8.919651489E0
7.396899996E-2,-1.612746277E0,2.768343201E0,9.112001495E0
8.398800000E-2,-1.492995300E0,2.607128448E0,9.196725311E0
9.400699998E-2,-1.445993042E0,2.525997162E0,9.301208038E0
1.040260000E-1,-1.426234131E0,2.406695251E0,9.281000061E0
1.140450000E-1,-1.372495880E0,2.320624237E0,9.122479706E0
1.240640000E-1,-1.250200195E0,2.313738556E0,8.907526703E0
1.340830000E-1,-1.067729645E0,2.444865875E0,8.766070862E0
1.441020000E-1,-9.075627136E-1,2.501298523E0,8.850794678E0
1.541220000E-1,-8.657995605E-1,2.412233734E0,8.924740906E0
1.641410000E-1,-8.753796387E-1,2.301913147E0,8.980275421E0
1.741600000E-1,-8.816665649E-1,2.216590576E0,9.061855774E0
1.841790000E-1,-8.731343079E-1,2.146536255E0,9.167536011E0
1.941980000E-1,-8.370593262E-1,2.055824890E0,9.225166168E0
2.042170000E-1,-8.397537231E-1,1.986968079E0,9.315578156E0
2.142360000E-1,-8.497828674E-1,1.992656250E0,9.542057190E0
2.242550000E-1,-8.677455139E-1,2.027833099E0,9.834848328E0
2.342740000E-1,-9.023236084E-1,2.082020416E0,1.009201355E1
2.442940000E-1,-8.768765259E-1,2.143392792E0,1.015832565E1
2.543130000E-1,-7.858657837E-1,2.193987579E0,1.005144791E1
2.643320000E-1,-7.481442261E-1,2.207459564E0,9.878258057E0
2.743510000E-1,-7.680528259E-1,2.175725555E0,9.728120270E0
2.843700000E-1,-7.957452393E-1,2.186652832E0,9.598190460E0
2.943890000E-1,-8.158035278E-1,2.237996063E0,9.299411774E0
3.044080000E-1,-8.614585876E-1,2.316732330E0,8.960965576E0
3.144270000E-1,-9.398954773E-1,2.377655640E0,8.766669617E0
3.244460000E-1,-9.273216248E-1,2.427202606E0,8.653954010E0
3.344650000E-1,-8.975335693E-1,2.442620544E0,8.626261597E0
3.444850000E-1,-9.571096802E-1,2.362986145E0,8.777596893E0
3.545040000E-1,-1.135538635E0,2.283501434E0,9.102122040E0
3.645230000E-1,-1.490600281E0,2.219734039E0,9.268725586E0
3.745420000E-1,-1.887724457E0,2.201771393E0,9.106463013E0
3.845610000E-1,-2.203417969E0,2.232756958E0,8.844058685E0
3.945800000E-1,-2.866539001E0,2.406096497E0,8.699010315E0
4.045990000E-1,-2.351310425E0,2.443967743E0,8.896898804E0
4.146180000E-1,-1.376238098E0,2.389181671E0,9.483528900E0
4.246370000E-1,-1.695374451E0,2.420466614E0,9.952054596E0
4.346570000E-1,-2.157463531E0,2.278711395E0,9.920919342E0
4.446760000E-1,-1.822609863E0,2.160756683E0,9.972711639E0
4.546950000E-1,-1.377884674E0,2.215093689E0,9.589508514E0
