"event","experiment time","system time","system time text"
"START",0.000000000E0,1636298058.329,"2021-11-07 16:14:18.329 UTC+01:00"
"PAUSE",3.780704001E0,1636298062.110,"2021-11-07 16:14:22.110 UTC+01:00"
