"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636281754270151E9,"2021-11-07 11:42:34.270 UTC+01:00"
"PAUSE",2.395454849998350E1,1.636281778224988E9,"2021-11-07 11:42:58.225 UTC+01:00"
