"event","experiment time","system time","system time text"
"START",0.000000000E0,1636139045.574,"2021-11-05 20:04:05.574 UTC+01:00"
"PAUSE",4.674729132E1,1636139092.321,"2021-11-05 20:04:52.321 UTC+01:00"
