"event","experiment time","system time","system time text"
"START",0.000000000E0,1636492121.577,"2021-11-09 22:08:41.577 UTC+01:00"
"PAUSE",4.594424102E1,1636492167.521,"2021-11-09 22:09:27.521 UTC+01:00"
