"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
8.633458347E-3,1.913996935E-1,-1.206042245E-1,1.783327460E-1
1.867545833E-2,1.826067269E-1,6.113041565E-2,2.569452524E-1
2.871845831E-2,1.491086483E-1,1.939497441E-1,2.818266153E-1
3.876045835E-2,1.228144541E-1,2.271753401E-1,3.319742084E-1
4.880345834E-2,1.233693361E-1,3.431894779E-1,3.130778074E-1
5.884545832E-2,1.402985156E-1,5.088149309E-1,2.998562753E-1
6.888845837E-2,2.317144275E-1,8.737099767E-1,3.090378046E-1
7.893045834E-2,3.390856087E-1,1.263506532E0,3.153295219E-1
8.897345833E-2,3.546842933E-1,1.210638762E0,3.330469728E-1
9.901545831E-2,3.840831816E-1,1.387281656E0,3.746042848E-1
1.090584584E-1,5.194859505E-1,1.954633713E0,4.131152928E-1
1.191014583E-1,6.043015122E-1,2.361402035E0,5.729515553E-1
1.291434583E-1,1.528119892E-1,1.953689098E0,7.045257688E-1
1.391864583E-1,-5.404458642E-1,1.862307072E0,7.668693066E-1
1.492284584E-1,-1.214112401E0,2.050810814E0,6.761988997E-1
1.592714583E-1,-1.827084780E0,2.276412010E0,3.406363428E-1
1.693134583E-1,-2.394060850E0,2.162087679E0,-1.088052168E-1
1.793564584E-1,-3.072030306E0,1.400229573E0,-3.863579929E-1
1.893984583E-1,-3.484833479E0,2.239716947E-1,-2.461374551E-1
1.994414583E-1,-3.903873920E0,-1.121991277E0,1.488245130E-1
2.094834584E-1,-4.078392029E0,-2.101568699E0,6.766079664E-1
2.195264584E-1,-3.986043930E0,-2.475242376E0,1.066796780E0
2.295684583E-1,-3.709006310E0,-2.196663857E0,1.176278114E0
2.396114583E-1,-3.318944216E0,-1.384658217E0,1.030562401E0
2.496534584E-1,-2.852801085E0,-3.600671589E-1,6.970725060E-1
2.596964583E-1,-2.341167212E0,6.530211568E-1,2.859696448E-1
2.697384583E-1,-1.869180560E0,1.495766163E0,-6.238727644E-2
2.797814583E-1,-1.577914357E0,2.143733740E0,-2.865830958E-1
2.898234584E-1,-1.495550275E0,2.697504759E0,-4.086439013E-1
2.998664583E-1,-1.574874163E0,3.135917425E0,-5.474941730E-1
