"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636371181897000E9,"2021-11-08 12:33:01.897 UTC+01:00"
"PAUSE",8.795466033334378E1,1.636371269850000E9,"2021-11-08 12:34:29.850 UTC+01:00"
