Time(s),X(m/s^2),Y(m/s^2),Z(m/s^2)
0.007477735,-7.479485989,8.944737434,-3.08373189
0.027501172,-6.291962147,7.61356163,-4.127603531
0.04746211,-4.721365929,4.721365929,-3.744531393
0.067483985,-4.797980309,3.658340216,-3.361459255
0.087473047,-4.979939461,2.365471363,-2.279279947
0.107465235,-3.897760391,1.340752959,-2.250549555
0.12748711,-2.240972757,1.053448796,-2.940079689
0.147477735,-1.771709204,1.436521053,-3.208230257
0.16746836,-2.078166962,4.328716755,-3.026270866
0.187460547,-2.470816135,7.134721279,-2.911349297
0.20748086,-3.026270866,9.806650162,-1.541865945
0.227473047,-3.629609823,12.13381386,-1.924938202
0.247463672,-2.461239338,9.682151794,-1.905784607
0.267485547,-2.518700123,7.364564419,0.086191259
0.28748086,-1.628057122,6.349422932,-1.139639974
0.307466797,-0.794874966,4.865017891,-1.541865945
0.327458985,-1.149216771,6.971915245,-0.976834297
0.34748086,-1.024718285,10.84094524,0.92895025
0.367471485,-1.18752408,10.00776291,-5.717353821
0.38746211,-4.299986362,14.56632328,-11.38682365
0.407513672,-7.048529625,18.66519737,-7.374141216
0.427476172,-7.80509758,16.232687,-3.763684988
0.447466797,-6.358999729,19.59414673,-5.679046631
0.467490235,-1.292868972,8.379706383,-0.89064306
0.487491797,-4.874594688,5.257667065,-1.89620769
0.507471485,-2.183511972,6.646304131,-6.138733387
0.52747461,-1.493981838,6.751648903,-7.096413612
0.547483985,0.545877993,6.703764915,-6.540958881
0.56747461,1.158793569,5.046977043,-3.074155092
0.587466797,0.009576807,2.959233284,-2.662352324
0.607521485,-1.474828243,3.447650433,-4.118026733
0.627479297,-3.236960649,4.807557106,-4.19464159
0.647469922,-4.252102375,5.784391403,-2.959233284
0.66746211,-4.529829502,7.06768322,-2.250549555
0.687482422,-5.439626217,9.777919769,-2.911349297
0.70747461,-5.468356609,12.66053867,-3.19865346
0.727465235,-4.414907932,10.81221485,-2.212242365
0.74748711,-3.782838583,8.599972725,-1.886630893
