"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.368941669E-2,1.921411976E-2,-3.064814508E-1,-1.108576544E-2
2.367041667E-2,-8.792298287E-2,-3.262058794E-1,-4.024471715E-2
3.365141666E-2,-2.346048653E-1,-3.686826229E-1,-7.923435420E-2
4.363241669E-2,-3.948414326E-1,-4.575113058E-1,-1.209775358E-1
5.361441668E-2,-5.428782701E-1,-6.008692980E-1,-1.446604729E-1
6.359541666E-2,-6.612539291E-1,-7.513650656E-1,-1.463398635E-1
7.357641665E-2,-7.372666597E-1,-8.564292789E-1,-1.499059349E-1
8.355741668E-2,-7.808465958E-1,-9.777637124E-1,-1.778041422E-1
9.353941667E-2,-8.386878371E-1,-1.081682563E0,-2.441472858E-1
1.035204167E-1,-8.774405122E-1,-1.131189108E0,-3.379669785E-1
1.135014167E-1,-9.239878058E-1,-1.212188125E0,-3.966482282E-1
1.234824167E-1,-9.669626951E-1,-1.312117338E0,-5.447002649E-1
1.334644167E-1,-9.980447292E-1,-1.338385940E0,-6.910393834E-1
1.434454166E-1,-1.031031966E0,-1.440114379E0,-7.746855617E-1
1.534264167E-1,-1.118652940E0,-1.678828001E0,-8.050150275E-1
1.634074167E-1,-1.229371905E0,-1.910404205E0,-8.112992644E-1
1.733884166E-1,-1.306690216E0,-2.127543688E0,-7.772800326E-1
1.833704167E-1,-1.353329301E0,-2.287999630E0,-7.396942973E-1
1.933514167E-1,-1.327030540E0,-2.364824772E0,-6.806513071E-1
2.033324167E-1,-1.145990491E0,-2.209799767E0,-5.874829888E-1
2.133134167E-1,-8.702784777E-1,-1.858454943E0,-5.578542948E-1
2.232954167E-1,-4.879868031E-1,-1.437498927E0,-5.328741074E-1
2.332764167E-1,-5.992970988E-2,-1.080968380E0,-5.276674628E-1
2.432574166E-1,3.084882498E-1,-7.897460461E-1,-5.410980582E-1
2.532384167E-1,5.249212384E-1,-7.047825456E-1,-5.931015015E-1
2.632204167E-1,5.804401636E-1,-6.752344966E-1,-6.945572495E-1
2.732014167E-1,4.518073201E-1,-7.346000075E-1,-8.423096538E-1
2.831824167E-1,2.234918624E-1,-8.487167358E-1,-9.918304086E-1
2.931634167E-1,-2.010480314E-2,-9.553391933E-1,-1.075061917E0
3.031454167E-1,-2.394392937E-1,-9.667375088E-1,-1.092389584E0
3.131264166E-1,-4.102767706E-1,-9.661443233E-1,-1.073904872E0
3.231074167E-1,-4.551358819E-1,-9.555209875E-1,-1.025274515E0
3.330884167E-1,-3.708369732E-1,-7.878193855E-1,-9.858932495E-1
3.430694166E-1,-2.150889039E-1,-5.572687387E-1,-9.576062560E-1
3.530514167E-1,-9.997310117E-3,-4.041171074E-1,-9.569699764E-1
3.630324167E-1,1.703247875E-1,-2.979669571E-1,-9.653967023E-1
3.730134167E-1,2.715579271E-1,-1.878247708E-1,-9.543277025E-1
3.829944167E-1,3.157999516E-1,-1.008131728E-1,-9.358932972E-1
3.929764167E-1,3.045979142E-1,-2.267854661E-2,-9.259091616E-1
4.029574167E-1,1.941984296E-1,1.499896348E-1,-9.304717183E-1
4.129384166E-1,1.586677879E-2,3.055362999E-1,-9.209999442E-1
4.229194167E-1,-1.769498140E-1,3.614371121E-1,-9.081443548E-1
4.329014167E-1,-3.758541346E-1,3.803690076E-1,-9.036327004E-1
4.428824167E-1,-5.235085487E-1,2.943750322E-1,-8.854734302E-1
4.528634167E-1,-5.828810930E-1,1.282612085E-1,-8.781888485E-1
4.628444167E-1,-5.684936047E-1,8.560268581E-2,-9.233150482E-1
4.728264167E-1,-4.907114804E-1,8.624766767E-2,-9.734234214E-1
4.828081666E-1,-3.652725816E-1,4.362670705E-2,-9.793598652E-1
4.927891667E-1,-2.224720269E-1,-8.590205759E-2,-9.246914387E-1
