"event","experiment time","system time","system time text"
"START",0.000000000E0,1636454105.690,"2021-11-09 11:35:05.690 UTC+01:00"
"PAUSE",3.101965832E1,1636454136.710,"2021-11-09 11:35:36.710 UTC+01:00"
