"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
4.914814000E-3,3.983951569E0,3.418920040E0,6.734889507E0
6.990009000E-3,3.928884983E0,3.438073635E0,6.823474884E0
8.973652000E-3,3.866635799E0,3.447650433E0,6.931213856E0
1.095729500E-2,3.801992416E0,3.445256233E0,7.067683220E0
1.294093700E-2,3.679888010E0,3.454833031E0,7.216124058E0
1.495509700E-2,3.557783842E0,3.471592426E0,7.395689011E0
1.696925800E-2,3.526659012E0,3.471592426E0,7.596801758E0
1.898341800E-2,3.543418407E0,3.459621429E0,7.769184589E0
2.096706000E-2,3.574543238E0,3.435679436E0,7.929595947E0
2.295070300E-2,3.615244627E0,3.397372246E0,8.118738174E0
2.496486300E-2,3.615244627E0,3.399766445E0,8.279149055E0
2.694850600E-2,3.509899616E0,3.430891037E0,8.401253700E0
2.893214800E-2,3.359065056E0,3.471592426E0,8.530540466E0
3.091579100E-2,3.289633036E0,3.505111217E0,8.729259491E0
3.289943300E-2,3.349488258E0,3.524264812E0,9.002198219E0
3.491359300E-2,3.473986626E0,3.541024208E0,9.272743225E0
3.689723600E-2,3.545812607E0,3.596091032E0,9.466673851E0
3.894191400E-2,3.560178041E0,3.682282209E0,9.593565941E0
4.092555600E-2,3.517082214E0,3.785232782E0,9.674968719E0
4.293971700E-2,3.414131641E0,3.897760391E0,9.706093788E0
4.495387700E-2,3.406949043E0,3.986345768E0,9.818621635E0
4.696803700E-2,3.509899616E0,4.062960148E0,1.002931118E1
4.895167900E-2,3.643975019E0,4.149151325E0,1.025436592E1
5.093532200E-2,3.758896589E0,4.232948780E0,1.040520096E1
5.291896500E-2,3.840299606E0,4.319139957E0,1.050336266E1
5.493312500E-2,3.900154591E0,4.405331135E0,1.054645824E1
5.694728500E-2,3.983951569E0,4.486733913E0,1.057997704E1
5.896144500E-2,4.053383350E0,4.575319290E0,1.060631371E1
6.094508800E-2,4.053383350E0,4.584896088E0,1.058237171E1
6.292873000E-2,4.029441357E0,4.601655483E0,1.047463226E1
