"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636375436643000E9,"2021-11-08 13:43:56.643 UTC+01:00"
"PAUSE",7.785032774999854E1,1.636375514492000E9,"2021-11-08 13:45:14.492 UTC+01:00"
