"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.005787496E-2,-3.100340366E-1,-7.311215624E-3,9.304579347E-2
2.011087496E-2,-3.630530536E-1,1.929622293E-1,7.860160619E-2
3.016487497E-2,-3.412508965E-1,3.517113924E-1,7.318291813E-2
4.021887499E-2,-2.748058140E-1,4.434386492E-1,5.466115847E-2
5.027287500E-2,-1.979616731E-1,4.348965883E-1,6.843004376E-3
6.032687495E-2,-1.384416223E-1,3.693729639E-1,-3.524452820E-2
7.038087497E-2,-1.267781407E-1,2.576594055E-1,-7.848274708E-2
8.043487498E-2,-1.645976901E-1,1.363351047E-1,-1.151701957E-1
9.048887499E-2,-2.089923769E-1,6.047821790E-2,-1.569440812E-1
1.005418750E-1,-2.313469499E-1,5.340805650E-2,-1.884684563E-1
1.105958750E-1,-2.341218591E-1,1.121063307E-1,-2.064725459E-1
1.206498750E-1,-2.369429469E-1,2.189486176E-1,-2.194687724E-1
1.307038750E-1,-2.162692547E-1,3.342105746E-1,-2.221389115E-1
1.407578750E-1,-1.579247117E-1,4.424933791E-1,-2.266945243E-1
1.508118750E-1,-6.522521377E-2,5.503259301E-1,-2.709291875E-1
1.608658750E-1,4.680118710E-2,6.249386668E-1,-3.188565075E-1
1.709198750E-1,1.548596323E-1,6.248909831E-1,-3.227266073E-1
1.809728750E-1,2.367595583E-1,5.875833035E-1,-3.120643795E-1
1.910268750E-1,2.498465329E-1,5.062793493E-1,-3.063851595E-1
2.010808750E-1,2.253070921E-1,4.744937420E-1,-3.254842758E-1
2.111348750E-1,1.872928441E-1,5.289477110E-1,-3.576748073E-1
2.211888750E-1,1.602505744E-1,6.779797673E-1,-4.125039876E-1
2.312428750E-1,1.706565619E-1,1.001077294E0,-5.157656670E-1
2.412968750E-1,1.221537441E-1,1.258950830E0,-5.934441686E-1
2.513498750E-1,-5.657202005E-2,1.294627070E0,-6.277961135E-1
2.614038750E-1,-2.879226804E-1,1.328816414E0,-6.536769867E-1
2.714578750E-1,-4.820004106E-1,1.451338410E0,-6.803962588E-1
2.815118750E-1,-6.122931838E-1,1.703119874E0,-6.941069961E-1
2.915658750E-1,-6.140639782E-1,2.207697630E0,-6.682013273E-1
3.016198750E-1,-4.091601074E-1,2.916476488E0,-7.202360034E-1
3.116738750E-1,-1.310862005E-1,3.750983715E0,-6.089882255E-1
3.217278750E-1,2.177277207E-1,4.533579350E0,-2.938078940E-1
3.317808750E-1,5.147508979E-1,4.881757259E0,1.475401223E-1
3.418348750E-1,6.427520514E-1,4.648525715E0,5.703169703E-1
3.518888750E-1,6.108343601E-1,3.399185896E0,6.983806491E-1
3.619433333E-1,5.181121230E-1,2.411078930E0,3.574515581E-1
3.719973333E-1,4.734424651E-1,1.919202447E0,-4.145505428E-1
3.820513333E-1,4.170817137E-1,1.419767857E0,-1.461346030E0
3.921053333E-1,1.181040108E-1,1.282028913E0,-2.718840599E0
4.021583333E-1,-2.479781061E-1,1.300715327E0,-3.583513975E0
4.122123333E-1,-6.215053797E-1,1.509618878E0,-3.960287094E0
