"event","experiment time","system time","system time text"
"START",0.000000000E0,1636468790.716,"2021-11-09 15:39:50.716 UTC+01:00"
"PAUSE",4.559249320E1,1636468836.309,"2021-11-09 15:40:36.309 UTC+01:00"
