"Time (s)","Gyroscope x (rad/s)","Gyroscope y (rad/s)","Gyroscope z (rad/s)"
2.737713700E-2,-5.752603337E-2,-3.419603109E-1,-4.261187743E-3
3.240833700E-2,-2.620630562E-1,-4.996242523E-1,2.130593918E-2
3.750364900E-2,-2.652589381E-1,-4.996242523E-1,1.811004803E-2
4.261844200E-2,-2.908260524E-1,-4.900365770E-1,2.556712553E-2
4.767521200E-2,-3.025443256E-1,-4.953630865E-1,3.089361079E-2
5.267583900E-2,-2.950872481E-1,-4.602082670E-1,1.917534508E-2
5.778542200E-2,-2.886954844E-1,-3.994863629E-1,8.522375487E-3
6.281886000E-2,-2.727160156E-1,-3.430256248E-1,8.522375487E-3
6.795156800E-2,-2.482141852E-1,-3.089361191E-1,1.704475097E-2
7.293474700E-2,-2.226470560E-1,-2.769772112E-1,3.408950195E-2
7.812443400E-2,-1.970799267E-1,-2.396918088E-1,4.154657945E-2
8.308750800E-2,-1.715128124E-1,-2.109287977E-1,4.261187837E-2
8.822459100E-2,-1.416844875E-1,-1.992105246E-1,4.261187837E-2
9.327443600E-2,-1.065296903E-1,-1.992105246E-1,4.687306657E-2
9.851037400E-2,-7.350549102E-2,-2.066676021E-1,5.113425106E-2
1.034013650E-1,-5.006895587E-2,-2.226470560E-1,6.072192639E-2
1.085192290E-1,-3.835069016E-2,-2.514100671E-1,6.817900389E-2
1.135530840E-1,-3.941598535E-2,-2.908260524E-1,6.711370498E-2
1.187752710E-1,-5.752603337E-2,-3.366338313E-1,6.604841352E-2
1.244110020E-1,-8.628904819E-2,-3.824416101E-1,6.285251677E-2
1.288041270E-1,-1.267703325E-1,-4.410329461E-1,5.859133229E-2
1.337927740E-1,-1.704475135E-1,-5.049507618E-1,4.580776766E-2
1.390943360E-1,-2.183858752E-1,-5.369096398E-1,1.384885982E-2
1.439625660E-1,-2.737812996E-1,-5.635420680E-1,-9.587672539E-3
1.491267850E-1,-3.238502741E-1,-5.827174187E-1,-2.024064213E-2
1.541102240E-1,-3.664621413E-1,-6.061539650E-1,-2.237123623E-2
1.592896510E-1,-3.984210491E-1,-6.402434707E-1,-2.130593918E-2
1.643543390E-1,-4.250534773E-1,-6.540923119E-1,-1.811004803E-2
1.693688700E-1,-4.474247098E-1,-6.423740387E-1,-1.171826664E-2
1.743797050E-1,-4.644694626E-1,-6.114804149E-1,-9.587672539E-3
1.795084030E-1,-4.719265401E-1,-5.859133005E-1,-5.326484796E-3
1.845121540E-1,-4.719265401E-1,-5.923051238E-1,-6.391781382E-3
1.900423100E-1,-4.655347466E-1,-5.827174187E-1,-1.597945392E-2
1.947373630E-1,-4.676653445E-1,-5.635420680E-1,-1.811004803E-2
1.997731440E-1,-4.729918540E-1,-5.326484442E-1,2.130593872E-3
2.047827290E-1,-4.783183336E-1,-5.145384073E-1,4.048128426E-2
2.100326770E-1,-4.783183336E-1,-5.251913667E-1,8.841964602E-2
2.149649690E-1,-4.783183336E-1,-5.283873081E-1,1.416844875E-1
2.200589790E-1,-4.772530198E-1,-5.273219943E-1,1.938840449E-1
2.251371060E-1,-4.634041786E-1,-5.209302306E-1,2.418224066E-1
2.302467410E-1,-4.261187613E-1,-5.241261125E-1,2.844342887E-1
2.353330440E-1,-3.792456985E-1,-5.443667173E-1,3.281114697E-1
2.405696070E-1,-3.227849603E-1,-5.678032637E-1,3.781804144E-1
2.453941910E-1,-2.407571077E-1,-5.326484442E-1,3.930945694E-1
2.506647640E-1,-1.672516167E-1,-4.942977726E-1,4.101393223E-1
2.555521610E-1,-1.043990999E-1,-4.676653445E-1,4.357064366E-1
2.606847130E-1,-4.793836176E-2,-4.271840751E-1,4.303799570E-1
2.656512770E-1,-9.587672539E-3,-3.898986876E-1,4.271840751E-1
2.708125780E-1,8.522375487E-3,-3.739192188E-1,4.431635141E-1
2.757932050E-1,9.587672539E-3,-3.962904513E-1,4.666000605E-1
2.810729960E-1,8.522375487E-3,-3.898986876E-1,4.634041786E-1
2.860181010E-1,-1.384885982E-2,-3.600703776E-1,4.506205916E-1
2.931459660E-1,-5.646073818E-2,-3.760498166E-1,4.367717505E-1
2.961188320E-1,-9.694202244E-2,-4.144005179E-1,3.952251673E-1
3.012126850E-1,-1.459456831E-1,-4.538165033E-1,3.334379494E-1
3.062791370E-1,-2.109287977E-1,-4.932324886E-1,2.833689749E-1
3.117259160E-1,-2.833689749E-1,-5.401055217E-1,2.375612110E-1
3.167743550E-1,-3.579397798E-1,-5.859133005E-1,1.981452256E-1
3.224395110E-1,-4.282493591E-1,-6.200028062E-1,1.555333585E-1
3.265923240E-1,-4.953630865E-1,-6.487658620E-1,1.139867753E-1
3.317060740E-1,-5.507585406E-1,-6.945735812E-1,6.604841352E-2
3.366980540E-1,-5.880439281E-1,-7.094877362E-1,0.000000000E0
3.423612310E-1,-6.242640018E-1,-6.796594262E-1,-6.285251677E-2
3.469213370E-1,-6.700717807E-1,-6.455699205E-1,-1.033338010E-1
3.519771180E-1,-7.158795595E-1,-6.519617438E-1,-1.299662292E-1
3.570621190E-1,-7.584913969E-1,-6.913776994E-1,-1.608598381E-1
3.621270140E-1,-7.989727259E-1,-7.361201644E-1,-1.938840449E-1
3.673520680E-1,-8.511722684E-1,-7.755361795E-1,-2.450182885E-1
