"event","experiment time","system time","system time text"
"START",0.000000000E0,1636478675.345,"2021-11-09 18:24:35.345 UTC+01:00"
"PAUSE",4.347018351E1,1636478718.816,"2021-11-09 18:25:18.816 UTC+01:00"
