"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636374484387000E9,"2021-11-08 13:28:04.387 UTC+01:00"
"PAUSE",1.126413682083366E2,1.636374597028000E9,"2021-11-08 13:29:57.028 UTC+01:00"
