Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.105283651,0.014381059,-0.008522109,0.003994739
0.123320682,0.017576851,-0.009587373,0.003994739
0.141357713,0.013315796,-0.013848428,0.006125266
0.159394744,0.010120004,-0.018109482,0.006125266
0.177431776,0.010120004,-0.012783164,0.006125266
0.195468807,0.007989477,-0.023435799,0.006125266
0.213505838,0.011185268,-0.022370536,0.008255793
0.231542869,0.018642114,-0.013848428,0.011451584
0.249579901,0.016511586,-0.022370536,0.010386321
0.267616932,0.012250531,-0.039414756,0.003994739
0.285653963,0.007989477,-0.041545283,0.003994739
0.303690994,0.012250531,-0.036218964,0.006125266
0.321728026,0.014381059,-0.013848428,0.006125266
0.339765369,0.009054741,-0.005326318,0.008255793
0.357801463,-0.001597896,-0.007456846,0.00719053
0.375838234,-0.000532632,-0.004261055,0.009321057
0.393875265,-0.000532632,-0.007456846,0.006125266
0.411912765,-0.003728423,-0.005326318,0.003994739
0.429950265,-0.001597896,0.004261055,-0.000266316
0.447987713,-0.001597896,-0.001065264,-0.00133158
0.466024744,-0.012250531,0.001065264,-0.00452737
0.484061776,-0.015446323,0.019174745,-0.002396843
0.502098807,-0.030360013,-0.004261055,-0.003462107
0.520135838,-0.072970562,-0.064981081,-0.010918953
0.538172869,-0.127299011,-0.158724278,-0.025832644
0.556209901,-0.163517967,-0.266315907,-0.02157159
0.574246932,-0.140082166,-0.231162205,-0.006657898
0.59227313,0.051665287,0.330231726,0.064714767
0.610309276,0.142212689,0.635962367,0.175502181
0.628358234,0.071905293,0.680703461,0.215982199
0.646395265,0.077231616,0.602939248,0.288420141
0.664432297,0.166713759,0.390951753,0.418382287
0.682469328,0.244478002,0.149136916,0.499342322
0.700506359,0.339286476,-0.091612674,0.511060238
0.71854339,0.482031792,-0.258859068,0.491885483
0.736580422,0.587492883,-0.727575064,0.424773872
0.754617453,0.69188875,-1.02691412,0.311855942
0.772654484,0.782436132,-0.980042577,0.174436927
0.790691515,0.786697209,-0.683899283,0.032756858
0.808728547,0.692954004,-0.321709633,-0.067377925
0.826765578,0.554469705,-0.064981081,-0.120641105
0.844802609,0.370179117,0.001065264,-0.198405355
0.86283964,0.1976064,0.181094825,-0.189883247
0.880876672,-0.086818986,0.282294869,-0.190948501
0.898913703,-0.513989687,-0.063915819,-0.296409607
0.916950734,-0.946486771,-0.309991717,-0.439154923
0.934987765,-1.296958447,-0.263120115,-0.565921307
0.953024797,-1.595232248,-0.053263184,-0.657534003
0.971061828,-1.920137763,0,-0.762995064
0.989098859,-1.807219744,0.329166472,-0.68736136
1.00713589,-0.443682313,-0.410126507,-0.310258031
1.025172922,-0.286023289,-2.505500078,-0.819454074
1.043209953,-0.667387664,-1.906821966,-1.031441569
1.061246984,-0.982705712,-0.653006613,-0.867390931
1.079284015,-1.024250984,-0.178964287,-0.554203391
1.097321047,-0.734499276,-0.791490912,-0.231428519
1.115358078,-0.369113863,-1.603221774,0.056192659
1.133395109,-0.196541145,-2.343580008,0.154196918
1.15143214,-0.118776895,-2.76542449,0.277767509
1.169469172,-0.068709508,-2.440519094,0.401338071
1.187506203,-0.046338968,-1.680986047,0.451405466
1.205543234,0.020772642,-1.336905837,0.500407577
1.223580265,0.043143179,-1.695899725,0.52171284
1.241617297,0.019707378,-2.009087324,0.553670764
1.259654328,0.092145301,-1.719335556,0.556866586
1.277691359,0.143277958,-1.162202597,0.411990702
1.29572839,0.004793686,-1.00667417,0.192546397
1.313765422,-0.316915929,-0.983238339,0.070041083
1.331802453,-0.532099187,-0.895886719,-0.112118997
1.34984063,-0.544882357,-0.866059363,-0.19201377
1.367877661,-0.537425518,-0.664724529,-0.196274832
1.385914692,-0.562991858,-0.459128618,-0.171773762
1.403951724,-0.608798146,-0.370711744,-0.099335834
1.421988755,-0.662061334,-0.428235978,0.019973693
1.440025786,-0.69188875,-0.483629704,0.155262172
1.458062817,-0.712128758,-0.333427519,0.251135916
1.476099849,-0.73556453,0.064981081,0.305464357
1.49413688,-0.654604495,0.336623311,0.31398645
1.512173911,-0.444747567,0.384560168,0.345944375
1.530210942,-0.201867461,0.013848428,0.43968758
1.548247974,-0.093210571,-0.38775596,0.509994984
1.566285005,-0.034621067,-0.696682394,0.430100203
1.584322036,-0.00585895,-0.681768715,0.320378035
1.602342401,0.121972688,-0.514522314,0.178697974
1.620396619,0.299871713,-0.250336945,0.107325316
1.638433651,0.471379161,0.002130527,0.023169484
1.656470682,0.681236088,0.425040186,-0.170708492
1.674507713,1.058339477,1.14515841,-0.33582437
1.692544744,1.570731282,2.303100109,-0.302801192
1.710581776,2.078861952,3.62296176,-0.096140042
1.728618807,2.432529449,4.176898956,0.189350605
1.746655838,2.757434845,3.655984879,0.407729656
1.764692869,3.27515316,1.631983876,0.422643364
1.782729901,3.266630888,-0.164050594,0.317182243
1.800766932,2.93852973,-1.221857429,0.08921583
1.818803963,2.416550636,-1.569133401,-0.239950642
1.836840994,1.638908148,-1.320926905,-0.407197028
1.854878026,0.540621281,0.947019398,-0.676708698
1.872915057,-0.035686333,1.293230057,-0.915327787
1.890952088,0.515054941,-0.75740242,-0.640489757
1.908989119,0.415985465,-0.267381162,-0.49241811
1.927026151,0.101732679,0.453802317,-0.767256141
1.945063182,0.035686333,0.32597068,-1.030376315
1.963100213,0.014381059,0.340884358,-1.048485756
1.981137244,-0.105993733,0.464454949,-0.940894127
1.999174276,-0.355265439,0.590156078,-0.865260422
2.017211307,-0.650343478,0.755271912,-0.87484777
2.035248338,-0.972053051,1.054610968,-0.934502542
2.053285369,-1.238368988,1.053545713,-0.939828873
2.071322401,-1.434377551,0.907604635,-0.934502542
2.089359432,-1.616537571,0.756337166,-1.031441569
2.107396463,-1.639973402,0.354732782,-1.099618435
2.125433494,-1.482314348,-0.124635845,-0.94941622
2.143470526,-1.173387885,-0.480433911,-0.573378146
2.161507557,-0.678040326,-0.707335055,-0.350738049
2.179544588,-0.277501166,-0.910800397,-0.262321174
2.197581672,-0.065513715,-0.809600353,-0.094009519
2.215619172,0.018642114,-0.32597068,0.088150568
2.233656672,-0.033555806,0.390951753,0.171241134
2.251694119,-0.266848534,0.724379301,0.231961161
2.269731151,-0.529968679,0.53156656,0.269245386
2.287768182,-0.725977182,0.478303373,0.154196918
2.305805213,-0.745151937,-0.021305272,-0.171773762
2.323842244,-0.694019258,-0.935301483,-0.137685329
2.341868599,-0.845286727,-0.707335055,0.101998992
2.359904744,-0.789892972,-0.202400088,0.030626331
2.377953599,-0.716389775,-0.073503189,0.019973693
2.39599063,-0.703606606,-0.085221089,0.155262172
2.414027661,-0.723846614,-0.292947501,0.389620185
2.432064692,-0.762196124,-0.567785502,0.564323425
2.450101724,-0.684431911,-0.748880327,0.622912943
2.468138755,-0.521446526,-0.85753721,0.634630799
2.486175786,-0.33502543,-1.120657325,0.534496009
2.504212817,-0.184823245,-1.511609077,0.3832286
2.522249849,-0.067644238,-1.874863982,0.309725404
2.54028688,-0.14753902,-1.61493969,0.280963272
2.558323911,-0.526772857,-1.02691412,0.186154828
2.576360942,-0.930507779,-0.271642238,0.01890843
2.594397974,-0.950747788,-0.04367581,-0.029028434
2.612435005,-0.714259267,-0.563524485,0.091346361
2.630472036,-0.503337085,-1.261272192,0.307594866
2.648509067,-0.498010755,-2.099634647,0.529169738
2.666546099,-0.559796035,-2.738792896,0.687893987
2.68458313,-0.549143434,-2.899647713,0.735830843
2.702620161,-0.308393836,-2.242379904,0.579237104
2.720657192,0.052730549,-0.941693068,0.460992843
2.738694224,0.270044327,-0.017044218,0.532365501
2.756731255,0.271109611,-0.035153702,0.555801332
2.774768286,0.226368517,-0.503869712,0.431165457
2.792805317,0.217846409,-0.829840362,0.302268565
2.810842349,0.23489064,-0.649810851,0.235156953
2.82887938,0.257261157,0.005326318,0.126500055
2.846916411,0.324372768,0.667920291,0.025300011
2.864953442,0.439421266,1.189899445,-0.074834771
2.882990526,0.732368767,1.740640759,-0.214384303
2.901028026,1.4546175,2.504434824,-0.293213815
2.919065526,2.522011757,3.185138226,-0.149403229
2.937102974,3.359308958,3.417365789,0.119043209
2.955140005,3.889810085,3.092460394,0.014647375
2.973177036,3.799262762,2.037849426,-0.21118851
2.991214067,3.400854111,0.754206657,-0.380565435
3.009251099,2.855439186,0.46978128,-0.638359249
3.02728813,2.25569582,0.164050594,-0.745950878
3.045325161,1.244760513,-0.083090566,-0.246342212
3.063362192,0.274305373,-0.854341447,-0.00133158
3.081399224,0.718520343,-1.085503697,-0.431698084
3.099436255,1.16166997,-1.043958426,-0.916393042
3.117472505,0.700410843,-0.266315907,-1.191231012
3.135510005,0.403202295,-0.373907536,-1.046355247
3.153547505,0.186953768,-0.44421494,-0.876978278
3.171585005,-0.172040075,0.030892646,-0.889761448
3.189622088,-0.63542974,0.803208768,-1.008005738
3.207659119,-0.990162551,1.390169024,-1.098553181
3.225696151,-1.220259547,1.528653383,-1.104944706
3.243733182,-1.53664279,1.226118445,-0.94941622
3.261770213,-1.963813543,0.683899283,-0.708666623
3.279807244,-2.314285278,0.104395837,-0.422110707
3.297844276,-2.066078901,-0.990695179,-0.245276958
3.315881307,-1.572861791,-1.578720689,-0.140881121
3.333918338,-1.19788897,-1.164333105,0.050866339
3.351955838,-0.617320299,0.083090566,0.153131649
3.369992869,-0.139016911,1.107874155,0.210655883
3.388029901,-0.114515841,1.218661547,0.20852536
3.406066932,-0.109189525,1.268728971,0.436491787
3.424103963,-0.175235868,1.078046799,0.441818088
3.442140994,-0.727042437,0,0.245809585
3.460178026,-0.867657244,-0.559263408,0.240483269
3.478215057,-0.734499276,-1.00134778,0.050866339
3.496252088,-0.688692927,-1.257011056,-0.08335688
3.514289119,-0.867657244,-1.067394137,-0.091878988
3.532326151,-1.158474207,-0.604004502,-0.011984216
3.550363182,-1.242630005,-0.51345706,0.171241134
3.568400213,-1.126516342,-0.665789783,0.240483269
3.586437244,-0.819720388,-0.660463452,0.251135916
3.604465838,-0.438355982,-0.997086763,0.406664401
3.622511619,-0.113450579,-1.487107992,0.684698224
3.640549172,0.129429534,-1.487107992,0.826378286
3.658586203,0.249804318,-1.197356343,0.804007709
3.676623234,0.16564849,-0.709465563,0.706003487
3.694660265,-0.568318129,-0.772316158,0.611195028
3.712697297,-1.178714275,-0.241814852,0.595216036
3.730734328,-1.302284837,-0.020240009,0.430100203
3.748771359,-1.16699636,-0.231162205,0.254331708
3.76680839,-1.074318409,-0.899082542,0.214916945
3.784845422,-1.049817324,-1.711878657,0.235156953
3.802882453,-1.033838391,-1.968607187,0.301203281
3.820919484,-0.808002472,-1.499891162,0.340618044
3.838956515,-0.275370657,-0.490021288,0.416251779
3.856993547,0.324372768,0.007456846,0.502538145
3.875030578,0.659930825,-0.216248512,0.486559182
3.893067609,0.731303513,-0.835166693,0.425839126
3.91110464,0.645017147,-1.281512141,0.367249638
3.929141672,0.539556027,-1.31986165,0.294811726
3.947178703,0.426638097,-0.941693068,0.218112737
3.965215734,0.302002251,-0.151267439,0.107325316
3.983252765,0.288153827,0.616787672,-0.018375797
4.001289797,0.525707603,1.27618587,-0.153664276
4.019326828,1.29269743,2.358493805,-0.23568958
4.037363859,2.674344301,3.875429153,-0.19307904
4.055401203,3.857852221,3.892473459,0.010386321
4.073438703,4.377700806,2.25196743,-0.063116871
4.091476203,4.277565956,1.052480459,-0.446611792
4.109513442,3.463704824,1.199486852,-0.737428784
4.127550474,2.21201992,2.736662388,-1.157142639
4.145587505,1.388571143,1.127048969,-0.60533607
4.163624536,0.510793924,-0.503869712,0.139283225
4.181661567,0.580036044,-2.006956816,-0.014114743
4.199698599,1.610146046,-1.726792336,-0.990961492
4.21773563,1.046621561,-0.013848428,-1.299888015
4.235772661,0.711063504,-0.270576954,-1.025049925
4.253809692,0.450073898,-0.98856467,-0.655403435
4.271846724,-0.00585895,-1.047154188,-0.520114958
4.289883755,-0.601341307,-0.56245923,-0.572312892
4.307920786,-1.142495275,0.28762117,-0.683100283
4.325957817,-1.514272213,1.307078481,-0.767256141
4.343982661,-1.703889251,2.035718918,-0.762995064
4.362024744,-1.892440915,2.318013668,-0.800279319
4.380069849,-2.254630566,2.303100109,-0.915327787
4.39810688,-2.621081114,1.886581898,-0.819454074
4.416143911,-2.491118908,0.380299121,-0.375239104
4.434180942,-1.687910199,-2.126266241,-0.256994844
4.452217974,-0.664191902,-2.553436995,-0.766190887
4.470255005,0.23489064,-0.950215161,-0.848216176
4.488292036,0.501206517,0.632766604,-0.67457819
4.506329067,0.121972688,1.086568952,-0.399740189
4.524366099,-0.506532848,1.059937358,-0.057790551
4.54240313,-0.855939329,1.361406922,0.214916945
4.560440161,-1.065796256,0.972585678,0.306529611
4.578477192,-1.132907867,-0.275903285,0.357662261
4.596514224,-1.115863681,-1.177116275,0.394946486
4.614551255,-0.976314127,-1.484977484,0.291615933
4.632588286,-0.77924037,-1.253815293,0.237287477
4.650625317,-0.599210799,-0.938497245,0.250070632
4.668662349,-0.461791784,-0.854341447,0.342748582
4.68669938,-0.414920181,-1.024783611,0.424773872
4.704736411,-0.298806459,-1.094025731,0.494016022
4.722773442,-0.063383184,-1.184573174,0.513190746
4.740810682,0.179496929,-1.571263909,0.550475001
4.758848182,0.342482269,-1.945171356,0.548344433
4.776885682,0.293480128,-1.837579727,0.476971805
4.794923026,0.054861076,-1.61493969,0.448209673
4.812960057,-0.37870121,-0.867124617,0.404533863
4.830997088,-0.797349811,-0.190682188,0.273506433
4.849034119,-0.825046718,0.007456846,0.179763243
4.867071151,-0.624777138,-0.597612917,0.125434801
4.885108182,-0.508663416,-1.629853368,0.201068506
4.903145213,-0.480966538,-2.353167295,0.322508574
4.921182244,-0.503337085,-2.452236891,0.46525389
4.939219276,-0.479901284,-2.006956816,0.55260551
4.957256307,-0.415985465,-1.277251124,0.610129774
4.975293338,-0.290284336,-0.683899283,0.659131885
4.993330369,-0.16564849,-0.459128618,0.677241385
5.011367401,-0.071905293,-0.485760212,0.647413969
5.029404432,0.003728423,-0.653006613,0.607999206
5.047441463,0.038882121,-0.846884608,0.518517077
5.065478494,0.053795815,-0.709465563,0.440752834
5.083515526,0.098536886,-0.13102743,0.294811726
5.101552557,0.183757976,0.668985546,0.127565324
5.11958964,0.398941219,1.265533209,0.01890843
5.13762714,0.94861728,1.890842915,-0.00452737
5.15566464,2.153430462,2.278599024,-0.058855817
5.17370214,3.195258379,2.330796957,-0.055660024
5.191739224,3.645864725,2.302034616,-0.185622186
5.209776255,3.940942764,2.343580008,-0.608531833
5.227813286,3.863178492,2.158224106,-0.816258252
5.245850317,3.497793198,1.287903786,-0.81838882
5.263887349,2.902310848,0.724379301,-0.854607761
5.28192438,2.167278767,-0.068176873,-0.816258252
5.299961411,0.927312017,0.152332693,-0.349672794
5.317998442,-0.002663159,-0.257793814,-0.266582221
5.336035474,0.344612777,-1.265533209,-0.633032918
5.354056984,0.768587709,-0.67005086,-1.258342624
5.372110317,0.507598102,0.25672853,-1.298822641
5.390147349,0.390419126,0.058589499,-0.987765729
5.40818438,0.195475876,-0.270576954,-0.782169819
5.426221411,-0.267913818,-0.152332693,-0.770451903
5.444258442,-0.964596212,0.415452808,-0.857803524
5.462295474,-1.58564496,1.199486852,-0.915327787
5.480332505,-1.965944052,1.929192424,-0.87484777
5.498369536,-2.074600935,2.116678953,-0.769386649
5.516406567,-2.210954666,1.955824018,-0.676708698
5.534443599,-2.490053654,1.346493244,-0.620249748
5.55248063,-2.600841284,0.350471735,-0.553138137
5.570517661,-2.356895924,-0.320644349,-0.311323285
5.588554692,-1.628255486,-1.052480459,-0.158990592
5.606591724,-0.667387664,-0.537958145,-0.305996984
5.624628755,0.838895142,0.083090566,-0.579769731
5.642665786,1.164865732,0.846884608,-0.360325426
5.660702817,0.364852786,0.762728751,-0.165382177
5.678740057,-0.441551775,0.965128839,0.175502181
5.696777557,-0.959269881,1.160072088,0.468449682
5.714815057,-1.333177447,0.037284229,0.279898018
5.732852505,-1.431181669,-0.892690957,0.196807459
5.750889536,-1.225585818,-1.341166973,0.450340211
5.768926567,-0.834634066,-0.977912009,0.290550649
5.786963599,-0.478836,-0.483629704,0.198937982
5.80500063,-0.196541145,-0.601873934,0.201068506
5.823037661,-0.069774769,-1.210139513,0.231961161
5.841075161,0.055926342,-1.910017729,0.275636971
5.859111255,0.206128508,-2.337188482,0.343813837
5.877148286,0.196541145,-2.543849468,0.410925448
5.895185786,-0.047404233,-2.131592512,0.427969664
5.913223286,-0.393614918,-1.00667417,0.430100203
5.931260682,-0.743021369,0.453802317,0.319312781
5.949297713,-1.14143002,1.308143735,0.157392696
5.967334744,-1.062600493,0.851145625,0.154196918
5.985371776,-0.395745456,-0.04367581,0.185089558
6.003408807,0.125168473,-1.787512422,0.362988591
6.021445838,0.176301137,-3.337471008,0.576041341
6.039482869,-0.065513715,-4.188616753,0.75287509
