"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
9.002125000E-3,-9.791512042E-2,-5.085100234E-2,-1.452922523E-1
1.895112500E-2,-1.245262176E-1,-4.887520522E-2,-1.788595319E-1
2.889912500E-2,-1.636945307E-1,-6.430561841E-2,-2.039655149E-1
3.884712500E-2,-2.208499610E-1,-7.849041373E-2,-2.270066589E-1
4.879612500E-2,-2.612130046E-1,-8.707469702E-2,-2.535481155E-1
5.874412500E-2,-2.992381454E-1,-1.204835176E-1,-2.608156204E-1
6.869212500E-2,-3.226668239E-1,-1.558313668E-1,-2.860125303E-1
7.864112500E-2,-3.389824033E-1,-2.131404728E-1,-3.260225356E-1
8.858912500E-2,-3.404788673E-1,-2.993002832E-1,-3.502623141E-1
9.853700000E-2,-3.582719862E-1,-3.954997957E-1,-3.590683341E-1
1.084860000E-1,-3.710840940E-1,-5.125382543E-1,-3.644394875E-1
1.184340000E-1,-3.719179332E-1,-6.394725442E-1,-3.670201004E-1
1.283820000E-1,-3.614544272E-1,-7.651970387E-1,-3.622955978E-1
1.383310000E-1,-3.529450893E-1,-8.911642432E-1,-3.777360618E-1
1.482790000E-1,-3.461126685E-1,-1.005870700E0,-4.126296937E-1
1.582270000E-1,-3.506496251E-1,-1.086693883E0,-4.612659514E-1
1.681760000E-1,-3.636283278E-1,-1.127952099E0,-5.177536607E-1
1.781240000E-1,-4.485245943E-1,-1.246370316E0,-6.527231932E-1
1.880720000E-1,-5.609095693E-1,-1.156652451E0,-7.916548252E-1
1.980210000E-1,-6.254544854E-1,-1.120043039E0,-9.325986505E-1
2.079690000E-1,-6.708682775E-1,-1.230199933E0,-1.030563593E0
2.179170000E-1,-7.090212107E-1,-1.330419302E0,-1.090340734E0
2.278660000E-1,-7.440840602E-1,-1.348870754E0,-1.101666927E0
2.378140000E-1,-7.737625837E-1,-1.548007011E0,-1.077864647E0
2.477620000E-1,-7.815142274E-1,-1.883657455E0,-1.024877787E0
