"event","experiment time","system time","system time text"
"START",0.000000000E0,1636490034.093,"2021-11-09 21:33:54.093 UTC+01:00"
"PAUSE",4.502155951E1,1636490079.115,"2021-11-09 21:34:39.115 UTC+01:00"
