"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.863166621E-3,4.292324066E0,3.976181488E0,6.767876129E0
1.281416672E-2,4.072431335E0,4.188739471E0,6.521638184E0
2.276516659E-2,3.899540863E0,4.306544495E0,6.297404480E0
3.271616669E-2,3.906576233E0,4.231101379E0,6.080206146E0
4.266816657E-2,3.999383240E0,3.893104248E0,6.052364044E0
5.261916667E-2,4.320166168E0,3.638932800E0,6.273753662E0
6.257016654E-2,4.580025787E0,3.491938477E0,6.708898773E0
7.252116664E-2,4.545597382E0,3.118914185E0,7.561376038E0
8.247316652E-2,4.390519867E0,2.965483246E0,8.066725159E0
9.242416662E-2,4.139042816E0,2.889890442E0,7.923173676E0
1.023751667E-1,3.261567535E0,2.485581207E0,7.557334442E0
1.123261666E-1,3.006348267E0,2.049987030E0,7.984546051E0
1.222781667E-1,4.526886292E0,2.025288391E0,8.743916931E0
1.322291666E-1,4.563709717E0,1.920356598E0,8.988208923E0
1.421794584E-1,4.650828552E0,1.970352631E0,9.805209961E0
1.521304583E-1,4.962630157E0,1.807491302E0,1.074615326E1
1.620824584E-1,5.037025452E0,1.550326080E0,1.151749924E1
1.720334582E-1,4.716541901E0,1.285826111E0,1.225726089E1
1.819844584E-1,4.120331726E0,1.152004395E0,1.281140854E1
1.919354582E-1,3.450025635E0,7.044351196E-1,1.243703705E1
2.018874583E-1,3.378923492E0,-8.187973022E-2,1.090377548E1
2.118384582E-1,4.419709167E0,1.357676697E-1,1.022568558E1
2.217894583E-1,5.581742706E0,8.511300659E-1,1.102906494E1
2.317404584E-1,5.729934540E0,1.227746887E0,1.187091431E1
2.416924583E-1,5.229076080E0,6.268963623E-1,1.254601044E1
2.516434584E-1,7.601193237E0,-1.139729919E0,1.785397247E1
2.615944583E-1,5.004393311E0,-1.254840546E0,1.373334137E1
2.715454584E-1,2.840792542E0,-1.247505798E0,1.289852737E1
2.814974582E-1,2.026934967E0,-4.941224670E-1,1.108415039E1
2.914484583E-1,2.036215668E0,-1.856140137E-2,8.850195923E0
3.013994582E-1,1.989063721E0,1.152603149E-2,6.059549103E0
3.113514583E-1,2.013762360E0,4.068539429E-1,4.349654846E0
3.213024582E-1,1.439257050E0,-4.415817261E-2,2.944676514E0
3.312534583E-1,1.077309723E0,-6.062393188E-1,2.214045868E0
3.412044584E-1,1.542691956E0,1.658551025E-1,1.116977234E0
3.511554583E-1,2.056573334E0,8.896000671E-1,-9.376501465E-1
3.611074584E-1,1.207089844E0,1.220412140E0,-1.341660004E0
3.710584582E-1,8.183482361E-1,4.555027771E-1,-3.001258850E-1
3.810094583E-1,4.421056366E0,-1.194515991E-1,1.465751953E0
3.909604582E-1,4.761598206E0,-5.837860107E-1,4.802762604E0
4.009124583E-1,1.226549377E0,-6.104306030E-1,6.923103333E0
4.108634582E-1,1.463356934E0,-3.838018799E-1,1.293774582E1
4.208144583E-1,3.471281433E0,8.232879639E-2,2.699666016E1
4.307654584E-1,3.031645660E0,4.595443726E-1,2.166444855E1
4.407174583E-1,-2.504292297E-1,1.467997284E0,8.215066681E0
4.506684584E-1,-7.348219299E-1,3.033591614E0,6.341862030E0
4.606194582E-1,-1.493594055E0,3.977678375E0,6.901248779E0
4.705704583E-1,-1.775308228E0,2.729124756E0,5.704786835E0
4.805224582E-1,-2.877466278E0,1.674118652E0,3.614982605E0
4.904734583E-1,-3.828887787E0,2.222129059E0,4.908742218E0
5.004244582E-1,-4.365970917E0,3.378175049E0,7.437433777E0
5.103754583E-1,-4.126918030E0,3.356320496E0,8.299640808E0
5.203274584E-1,-4.141587524E0,2.107467499E0,8.158035278E0
5.302784583E-1,-3.757336578E0,9.955796814E-1,7.962691498E0
5.402294584E-1,-3.419938202E0,1.195264435E0,7.763904877E0
5.501804582E-1,-4.524191895E0,1.783690796E0,6.979086914E0
5.601324583E-1,-5.643863525E0,6.393205261E-1,6.248007202E0
5.700834582E-1,-4.621788940E0,-1.108444977E0,6.065836029E0
5.800344583E-1,-3.211272125E0,-1.773511963E0,5.795198822E0
5.899854582E-1,-2.666105804E0,-1.466051331E0,4.718787231E0
5.999374583E-1,-2.235601044E0,-1.296903076E0,3.639830933E0
6.098884584E-1,-2.098935242E0,-1.293759613E0,3.193908234E0
6.198394583E-1,-2.660417633E0,-1.130299530E0,2.881657562E0
6.297904584E-1,-3.396287384E0,-9.496252441E-1,2.635269928E0
6.397424582E-1,-3.915707245E0,-9.074130249E-1,2.381547546E0
6.496934583E-1,-4.212689667E0,-9.044192505E-1,2.157164154E0
6.596444582E-1,-4.495900726E0,-1.013542328E0,2.077978821E0
6.695954583E-1,-4.711602173E0,-1.503772888E0,2.077978821E0
6.795474582E-1,-4.659959564E0,-2.231110382E0,2.186054077E0
6.894984583E-1,-4.819677429E0,-2.881358185E0,2.572700043E0
6.994494584E-1,-5.258714447E0,-3.503165131E0,3.661535797E0
7.094004583E-1,-6.449039154E0,-3.882925415E0,4.871469727E0
7.193524584E-1,-8.330626373E0,-3.609294434E0,5.735023956E0
7.293034582E-1,-1.019035904E1,-3.103346558E0,6.525829468E0
7.392544583E-1,-1.152573212E1,-3.269650726E0,7.331903229E0
7.492054582E-1,-1.205652832E1,-4.188589783E0,8.330626373E0
7.591574583E-1,-1.205353455E1,-4.903652802E0,9.165290680E0
7.691084582E-1,-1.169338348E1,-5.581443329E0,9.368567963E0
7.790594583E-1,-1.129161896E1,-6.372548218E0,9.213340759E0
7.890104584E-1,-1.192195816E1,-6.811435547E0,9.064101105E0
7.989624583E-1,-1.287158340E1,-6.804699554E0,8.583600311E0
8.089134584E-1,-1.361164444E1,-6.403833160E0,7.892038422E0
8.188644582E-1,-1.408376266E1,-6.149961090E0,6.887178040E0
8.288154583E-1,-1.446217575E1,-6.254892883E0,5.653144226E0
8.387674582E-1,-1.472443039E1,-6.285429382E0,4.597689056E0
8.487184583E-1,-1.478610214E1,-6.409371643E0,3.823349304E0
8.586694582E-1,-1.469075043E1,-6.599326630E0,3.249891815E0
8.686214583E-1,-1.443987213E1,-6.709647217E0,2.942281494E0
8.785724584E-1,-1.414154251E1,-6.735543365E0,2.341730347E0
8.885234583E-1,-1.410471909E1,-6.683002625E0,1.203796692E0
8.984744584E-1,-1.433928131E1,-6.233786774E0,-2.679428101E-2
9.084264582E-1,-1.496063919E1,-5.378016357E0,-1.163829803E0
9.183774584E-1,-1.563064590E1,-4.393513641E0,-2.170636139E0
9.283284582E-1,-1.597343307E1,-3.455863495E0,-3.053200836E0
9.382794583E-1,-1.581655930E1,-3.069367218E0,-3.837869110E0
9.482314582E-1,-1.542542267E1,-2.777623901E0,-4.352947998E0
9.581824583E-1,-1.567824692E1,-2.487676849E0,-4.719685364E0
9.681334584E-1,-1.687396042E1,-2.405198364E0,-9.061257019E0
9.780844583E-1,-1.720507187E1,-8.623567200E-1,-1.865810028E1
9.880364584E-1,-1.324924805E1,-2.148482208E0,-1.230635880E1
9.979874582E-1,-1.060963715E1,-4.228706360E0,-2.182910614E0
1.007938458E0,-1.055410263E1,-5.623805237E0,2.239492950E0
1.017889458E0,-1.090167984E1,-6.672524414E0,5.821394348E0
1.027841458E0,-9.658065948E0,-7.209457855E0,7.370971985E0
1.037792458E0,-8.132887573E0,-7.514224091E0,6.573131104E0
1.047743458E0,-7.114854584E0,-7.468419342E0,4.054019623E0
1.057694458E0,-6.794520721E0,-7.332501984E0,2.261347504E0
1.067646458E0,-7.132966919E0,-6.803951111E0,1.872306519E0
1.077597458E0,-7.325466614E0,-6.345005493E0,2.535876617E0
1.087548458E0,-7.599396973E0,-6.111940155E0,3.704795837E0
1.097500458E0,-7.226522369E0,-5.756279755E0,3.428769836E0
1.107451458E0,-7.122488708E0,-5.633535004E0,2.627635803E0
1.117402458E0,-6.878346405E0,-5.194348297E0,1.978585510E0
1.127353458E0,-6.434070282E0,-4.631967773E0,5.843847656E-1
1.137305458E0,-7.064858551E0,-4.666695557E0,1.011895752E0
1.147255917E0,-7.771239624E0,-5.051545258E0,4.186194763E0
1.157206917E0,-7.938292236E0,-5.009183350E0,3.942351837E0
1.167157917E0,-7.838449860E0,-5.576054535E0,2.649490356E0
1.177109917E0,-8.042774963E0,-5.954018555E0,3.229534149E0
1.187060917E0,-7.796387329E0,-6.153254242E0,3.093766479E0
1.197011917E0,-7.247179413E0,-5.287754059E0,2.357447662E0
1.206962917E0,-6.869215393E0,-4.178111572E0,1.655557251E0
1.216914917E0,-7.205116882E0,-3.817361755E0,1.947599945E0
1.226865917E0,-7.596552887E0,-3.652853851E0,3.424877930E0
1.236816917E0,-7.637717285E0,-3.514840851E0,4.810247040E0
1.246767917E0,-7.829468536E0,-2.866988068E0,5.431155853E0
1.256719917E0,-7.888146515E0,-2.008074188E0,5.483097839E0
1.266670917E0,-6.998995514E0,-1.364412689E0,4.215683441E0
1.276621917E0,-8.032895508E0,-1.483115845E0,4.915478210E0
1.286573917E0,-7.919581146E0,-1.925745392E0,6.164480896E0
1.296524917E0,-5.259462891E0,-2.573298798E0,3.824696503E0
1.306475917E0,-4.672982483E0,-3.032843170E0,2.254312134E0
1.316426917E0,-3.876788177E0,-4.124523010E0,1.592089233E0
1.326378917E0,-4.574487305E0,-4.681963806E0,2.903362427E0
1.336329917E0,-6.388415222E0,-4.649032288E0,4.068689117E0
1.346280917E0,-7.771988068E0,-4.001329193E0,3.943100281E0
1.356231917E0,-8.883127441E0,-2.962190094E0,3.446582794E0
1.366183917E0,-9.509125671E0,-1.896406403E0,3.049458618E0
1.376134917E0,-9.917925568E0,-1.766326904E0,3.153492279E0
1.386085917E0,-1.072534653E1,-3.081042938E0,4.262985077E0
1.396037917E0,-1.055320450E1,-4.052522736E0,5.505401459E0
1.405988917E0,-1.036833893E1,-4.856800232E0,6.504723358E0
1.415939917E0,-1.048449738E1,-4.581073608E0,6.837032318E0
1.425890917E0,-1.196641571E1,-3.728147278E0,8.660091248E0
1.435842917E0,-1.515014511E1,-2.870430908E0,1.889341095E1
1.445793917E0,-9.893376617E0,-3.191213837E0,1.592553268E1
1.455744917E0,-5.083129578E0,-2.122436371E0,1.020877075E-1
1.465695917E0,-2.564467163E0,-1.997296600E0,-4.162993011E0
1.475647917E0,-9.708810425E-1,-5.056185608E0,-3.814667358E0
1.485598917E0,-2.088007965E0,-6.911577301E0,3.875440979E-1
1.495549917E0,-3.754941559E0,-7.303761749E0,2.676134949E0
1.505501917E0,-4.798721008E0,-6.656956787E0,2.163900146E0
1.515452917E0,-6.349346466E0,-5.233417053E0,2.220332794E0
1.525403917E0,-6.973698120E0,-3.396287384E0,3.097059631E0
1.535354917E0,-7.054380341E0,-1.960473175E0,3.125799866E0
1.545306917E0,-6.344406738E0,-1.435814209E0,2.346071320E0
1.555257917E0,-5.083878021E0,-1.895957336E0,2.002835083E0
1.565208917E0,-4.548890533E0,-3.282823334E0,2.747835846E0
1.575159917E0,-4.746180267E0,-4.534819794E0,3.581901398E0
1.585111917E0,-6.076314240E0,-5.015919342E0,4.534819794E0
1.595062917E0,-8.735234985E0,-4.551584930E0,4.773423615E0
1.605013917E0,-1.045590683E1,-4.209995270E0,4.303700409E0
1.614965917E0,-1.029768585E1,-3.943249969E0,3.213667145E0
1.624916917E0,-1.075214081E1,-3.820804596E0,3.982019348E0
1.634867917E0,-1.292562103E1,-4.181853790E0,7.275919647E0
1.644818917E0,-1.190444458E1,-4.882696381E0,6.729855194E0
1.654770917E0,-1.056547897E1,-4.452790375E0,5.692512360E0
1.664721917E0,-9.300309906E0,-4.327800293E0,5.222938843E0
1.674672917E0,-7.659272461E0,-6.863377533E0,3.646866302E0
1.684623917E0,-8.101303253E0,-6.307583313E0,3.920497284E0
1.694575917E0,-7.678133240E0,-6.373895416E0,4.515509949E0
1.704526917E0,-7.715555420E0,-6.325695648E0,3.279979248E0
1.714477917E0,-7.880811768E0,-5.689967651E0,2.947969666E0
1.724429917E0,-6.912026367E0,-5.654790802E0,2.319576416E0
1.734380917E0,-6.639143829E0,-5.618865509E0,1.648372192E0
1.744331917E0,-5.823040924E0,-5.463189240E0,-2.709365845E-2
1.754282917E0,-5.276228027E0,-4.681814117E0,-2.036215668E0
1.764234917E0,-7.504943390E0,-4.339775391E0,7.154671783E0
1.774185917E0,-1.057251434E1,-2.098635864E0,1.248239273E1
1.784136917E0,-8.626710663E0,-3.830833740E0,6.594686279E0
1.794088917E0,-6.464307404E0,-6.427483978E0,1.855541382E0
1.804039917E0,-6.172115021E0,-5.914351044E0,1.276545410E0
1.813990917E0,-5.115312653E0,-3.859124908E0,2.054777069E0
1.823941917E0,-5.686075745E0,-2.052382050E0,3.276835785E0
1.833893917E0,-5.741610260E0,-2.207160187E0,4.003873901E0
1.843844917E0,-3.896696777E0,-4.627327423E0,2.084265747E0
1.853795917E0,-4.925806732E0,-5.982758789E0,1.779349823E0
1.863747917E0,-6.179898834E0,-5.370531921E0,3.261567535E0
1.873698917E0,-7.625293121E0,-4.452041931E0,3.005450134E0
1.883649917E0,-8.877289581E0,-5.699547729E0,2.219584351E0
1.893600917E0,-8.814420319E0,-6.847959595E0,2.266436920E0
1.903552917E0,-9.441017303E0,-7.095395050E0,3.716172180E0
1.913503917E0,-8.927135925E0,-7.846982117E0,4.387526093E0
1.923454917E0,-8.638985138E0,-7.991731110E0,4.079766083E0
1.933405917E0,-8.035140839E0,-7.930358734E0,3.309318237E0
1.943357917E0,-8.561596069E0,-8.195008392E0,3.376229095E0
1.953308917E0,-6.211183777E0,-6.789880371E0,3.393742676E0
1.963259917E0,-4.667743378E0,-5.722599792E0,1.924847260E0
1.973211917E0,-5.077591095E0,-6.336173859E0,1.927391968E0
1.983162917E0,-4.745431824E0,-6.309828644E0,1.780247955E0
