"event","experiment time","system time","system time text"
"START",0.000000000E0,1636389776.250,"2021-11-08 17:42:56.250 UTC+01:00"
"PAUSE",6.610123201E1,1636389842.351,"2021-11-08 17:44:02.351 UTC+01:00"
