"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-6.595833693E-4,-2.812351685E0,4.637356567E0,8.110583954E0
9.330416797E-3,-2.757715302E0,4.574786682E0,8.194559326E0
1.932041673E-2,-2.772534485E0,4.531826019E0,8.249944153E0
2.931041666E-2,-2.817291412E0,4.538562012E0,8.324938202E0
3.929941682E-2,-2.805615692E0,4.593946838E0,8.342152405E0
4.928941675E-2,-2.753524017E0,4.614454193E0,8.277187500E0
5.927941669E-2,-2.673290863E0,4.592599640E0,8.209079132E0
6.926941662E-2,-2.687810669E0,4.618495789E0,8.165669403E0
7.925941679E-2,-2.763403473E0,4.695136414E0,8.146808624E0
8.924941672E-2,-2.843187561E0,4.760999451E0,8.152047729E0
9.923941665E-2,-2.955005035E0,4.803211670E0,8.156388702E0
1.092294168E-1,-3.097508698E0,4.802014160E0,8.165968781E0
1.192194168E-1,-3.212469635E0,4.727169800E0,8.238717499E0
1.292094167E-1,-3.273243256E0,4.670138397E0,8.340206451E0
1.391994166E-1,-3.276386719E0,4.611310730E0,8.460556183E0
1.491894168E-1,-3.123404846E0,4.610711975E0,8.573720856E0
1.591784167E-1,-3.053799591E0,4.515210571E0,8.876690826E0
1.691684166E-1,-2.989583130E0,4.307742004E0,8.790021057E0
1.791584168E-1,-2.724035339E0,4.074526978E0,9.063352661E0
1.891484167E-1,-2.526745605E0,3.865262146E0,9.319020996E0
1.991384167E-1,-2.330354004E0,3.811972961E0,8.882678375E0
2.091284166E-1,-2.326013031E0,3.749552765E0,9.064849548E0
2.191184168E-1,-2.499502258E0,3.755540314E0,9.131461029E0
2.291084167E-1,-2.620001678E0,3.932472382E0,9.217232666E0
2.390984166E-1,-2.584675140E0,4.062551880E0,8.958271179E0
2.490884168E-1,-2.865640869E0,3.960613861E0,8.961564331E0
2.590784167E-1,-3.091371460E0,3.839665375E0,9.202862549E0
2.690684167E-1,-3.017874298E0,3.844156036E0,9.294022980E0
2.790574168E-1,-2.823877716E0,3.842060394E0,9.298064575E0
2.890474168E-1,-2.430346069E0,3.754941559E0,9.212143250E0
2.990374167E-1,-2.079326019E0,3.626508636E0,9.213640137E0
3.090274166E-1,-1.887425079E0,3.532953186E0,9.119336243E0
3.190174168E-1,-1.628313904E0,3.501069489E0,8.985813904E0
3.290074167E-1,-1.432670746E0,3.291654968E0,9.723330231E0
3.389974167E-1,-1.605112152E0,3.135379944E0,9.677675171E0
3.489874168E-1,-1.520687714E0,3.235970764E0,9.222471771E0
