"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.682441682E-2,-1.497187167E-1,-3.665575087E-1,-1.212429553E-1
2.681441675E-2,-1.783429086E-1,-3.036754727E-1,-1.184828579E-1
3.680441668E-2,-1.778454632E-1,-2.462168485E-1,-1.302673817E-1
4.679341661E-2,-1.642172635E-1,-2.034667134E-1,-1.509758532E-1
5.678341677E-2,-1.562016755E-1,-1.917841136E-1,-1.692715585E-1
6.677341671E-2,-1.764981598E-1,-2.201369256E-1,-1.787116677E-1
7.676341664E-2,-2.312450260E-1,-2.931164503E-1,-1.694722176E-1
8.675341681E-2,-3.024214804E-1,-4.106353521E-1,-1.496178210E-1
9.674341674E-2,-3.808114231E-1,-5.556712151E-1,-1.370177269E-1
1.067334167E-1,-4.574803412E-1,-7.260661125E-1,-1.358624399E-1
1.167234166E-1,-5.284308791E-1,-9.137063026E-1,-1.431690902E-1
1.267134168E-1,-5.771715045E-1,-1.097126484E0,-1.537580937E-1
1.367034167E-1,-5.973508358E-1,-1.226933837E0,-1.625609994E-1
1.466934166E-1,-5.960882306E-1,-1.303974271E0,-1.681331247E-1
1.566834168E-1,-5.795902014E-1,-1.316977501E0,-1.838044673E-1
1.666724167E-1,-5.336865783E-1,-1.240193844E0,-1.882841736E-1
1.766624167E-1,-4.931296110E-1,-1.178089619E0,-1.757686436E-1
1.866524168E-1,-4.670801759E-1,-1.078654647E0,-1.378960907E-1
1.966424168E-1,-4.074453712E-1,-8.828936815E-1,-6.555780768E-2
2.066324167E-1,-3.649130762E-1,-7.597627044E-1,-8.647382259E-3
2.166224166E-1,-3.574343920E-1,-6.459078789E-1,4.754687846E-2
2.266124168E-1,-3.764187098E-1,-6.246166825E-1,9.315218031E-2
2.366024167E-1,-3.691237867E-1,-5.865944624E-1,1.140673161E-1
2.465924167E-1,-3.682284355E-1,-6.509955525E-1,7.100000978E-2
2.565824168E-1,-3.984228969E-1,-7.600259185E-1,8.471226320E-4
2.665724168E-1,-4.482921958E-1,-8.597660661E-1,-4.011895135E-2
