"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.940094800E-2,-3.568296731E-1,4.096213341E0,8.797212601E0
3.187693700E-2,-3.879363835E-1,4.077070713E0,8.797212601E0
3.434297900E-2,-3.879363835E-1,4.077070713E0,8.854640007E0
3.679631200E-2,-4.310071766E-1,4.093820572E0,8.813961983E0
3.924964600E-2,-4.980062246E-1,4.093820572E0,8.845068932E0
4.170297900E-2,-4.836492836E-1,4.081856251E0,8.943473816E0
4.417740600E-2,-4.501497746E-1,4.062713623E0,8.893224716E0
4.665188500E-2,-4.286143482E-1,4.077070713E0,8.888139725E0
4.912631200E-2,-4.094717801E-1,4.079463482E0,8.943473816E0
5.160079100E-2,-3.664009571E-1,4.050749779E0,8.984151840E0
5.407521800E-2,-3.807578981E-1,4.091427803E0,8.974580765E0
5.654969800E-2,-3.592225015E-1,4.103391647E0,9.015258789E0
5.902412500E-2,-3.735794425E-1,4.139284134E0,9.017651558E0
6.149855200E-2,-3.110669553E-1,4.093820572E0,8.993722916E0
6.396459300E-2,-3.014956415E-1,4.096213341E0,8.981759071E0
6.643063500E-2,-3.086741269E-1,4.098606110E0,8.969795227E0
6.889667700E-2,-2.895315289E-1,4.105784416E0,8.974580765E0
7.136271800E-2,-3.158525825E-1,4.129712582E0,9.017651558E0
7.382876000E-2,-3.855435550E-1,4.124927044E0,9.175876617E0
7.629480200E-2,-4.070789516E-1,4.156033993E0,9.317052841E0
7.876084300E-2,-4.286143482E-1,4.225724697E0,9.384052277E0
8.122688500E-2,-4.621138871E-1,4.230510235E0,9.331410408E0
8.369292700E-2,-4.477569461E-1,4.232903481E0,9.331410408E0
8.615896800E-2,-4.286143482E-1,4.235296249E0,9.374481201E0
8.862501000E-2,-3.831507266E-1,4.223331928E0,9.393623352E0
9.109105200E-2,-3.496512175E-1,4.208675861E0,9.281160355E0
9.355709300E-2,-3.424727321E-1,4.184747696E0,9.178269386E0
9.602313500E-2,-2.943171859E-1,4.103391647E0,9.185447693E0
9.848917700E-2,-2.871387303E-1,4.098606110E0,9.202198029E0
1.009552180E-1,-2.464607358E-1,4.110570431E0,9.185447693E0
1.034212600E-1,-2.081755698E-1,4.096213341E0,9.230911255E0
1.058873020E-1,-1.411765367E-1,4.014857292E0,9.034400940E0
1.083533430E-1,-1.483550072E-1,4.026821613E0,9.096614838E0
1.108193850E-1,-1.555334777E-1,4.012464523E0,9.257232666E0
1.132854270E-1,-1.196411327E-1,3.978965044E0,9.238089561E0
1.157514680E-1,-8.135596663E-2,3.969393730E0,9.324232101E0
1.182175100E-1,-8.374879509E-2,3.937987804E0,9.281160355E0
1.206835520E-1,-2.841476910E-2,3.897309780E0,9.163912773E0
1.231495930E-1,2.422732860E-2,3.911666870E0,9.055936813E0
