"event","experiment time","system time","system time text"
"START",0.000000000E0,1636482223.042,"2021-11-09 19:23:43.042 UTC+01:00"
"PAUSE",3.462072868E1,1636482257.663,"2021-11-09 19:24:17.663 UTC+01:00"
