"event","experiment time","system time","system time text"
"START",0.000000000E0,1636141110.315,"2021-11-05 20:38:30.315 UTC+01:00"
"PAUSE",4.981475725E1,1636141160.130,"2021-11-05 20:39:20.130 UTC+01:00"
