"event","experiment time","system time","system time text"
"START",0.000000000E0,1636372651.450,"2021-11-08 12:57:31.450 UTC+01:00"
"PAUSE",7.590910251E1,1636372727.359,"2021-11-08 12:58:47.359 UTC+01:00"
