"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.600004162E-2,2.349504232E-1,1.053729467E-2,3.897751216E-3
2.607704164E-2,2.900709510E-1,1.069335639E-2,7.059455849E-3
3.615504166E-2,3.322384357E-1,1.381974667E-3,-2.265602350E-2
4.623204167E-2,3.312562406E-1,-2.266849950E-2,-7.322465628E-2
5.630904168E-2,3.156319857E-1,-1.514110267E-1,-1.147992983E-1
6.638604170E-2,3.308264017E-1,-3.601098955E-1,-1.757548004E-1
7.646304171E-2,3.912765384E-1,-6.994706988E-1,-2.796688080E-1
8.654004161E-2,5.325915813E-1,-7.404218912E-1,-3.835105300E-1
9.661704162E-2,6.846768260E-1,-8.172721267E-1,-4.662587941E-1
1.066940416E-1,7.680314183E-1,-8.439514041E-1,-6.258082390E-1
1.167720417E-1,7.623136640E-1,-9.682998657E-1,-7.334871888E-1
1.268490417E-1,7.706530690E-1,-1.065466642E0,-7.711206079E-1
1.369260417E-1,8.339041471E-1,-1.202705145E0,-8.529085517E-1
1.470030417E-1,9.144666195E-1,-1.329245806E0,-1.010264635E0
1.570800417E-1,9.812563658E-1,-1.580040693E0,-1.199778557E0
1.671570416E-1,1.260328770E0,-1.705980062E0,-1.153472304E0
1.772340416E-1,1.474175096E0,-1.989973307E0,-1.158213377E0
1.873110416E-1,1.322631717E0,-2.327863693E0,-1.282464981E0
1.973890417E-1,8.276698589E-1,-2.270086050E0,-1.355129957E0
2.074660417E-1,2.937183380E-1,-2.392173052E0,-1.467664480E0
2.175430417E-1,-1.230225246E-2,-2.346252203E0,-1.625617504E0
2.276200417E-1,-6.635856628E-2,-2.191931486E0,-1.711029053E0
2.376970417E-1,-2.910681069E-3,-1.859819770E0,-1.768030167E0
2.477740416E-1,2.078018188E-1,-1.563254595E0,-1.760321379E0
2.578510416E-1,5.106177926E-1,-1.280134678E0,-1.711448908E0
2.679280416E-1,7.878810763E-1,-7.721422911E-1,-1.561570764E0
2.780060417E-1,1.070414424E0,-3.741611540E-2,-1.364766240E0
2.880830417E-1,1.292401910E0,5.462840796E-1,-1.163831234E0
2.981600417E-1,1.339889765E0,1.017231226E0,-1.065490603E0
3.082370417E-1,1.247307658E0,1.427510858E0,-1.076418877E0
3.183140417E-1,1.217373490E0,1.851622939E0,-1.145458937E0
3.283910416E-1,1.331224918E0,1.981548429E0,-1.305252910E0
3.384680416E-1,1.246742725E0,2.133280754E0,-1.550845861E0
3.485450416E-1,1.238857985E0,2.084270954E0,-1.571864128E0
3.586230417E-1,1.252782702E0,1.893453240E0,-1.415392518E0
3.687000417E-1,1.147892237E0,1.577155948E0,-1.202435017E0
3.787770417E-1,8.756684065E-1,1.255486846E0,-1.003891349E0
3.888540417E-1,5.432217717E-1,9.219487309E-1,-9.190406799E-1
3.989310417E-1,1.686765999E-1,7.401427627E-1,-9.201456308E-1
4.090080416E-1,7.970277965E-2,4.183985591E-1,-9.434751868E-1
4.190850416E-1,2.112613320E-1,1.568096578E-1,-8.938029408E-1
4.291620416E-1,1.263065040E-1,4.036173224E-1,-6.121997833E-1
4.392400417E-1,1.771313697E-1,5.314667821E-1,-4.742490649E-1
4.493170417E-1,3.214786947E-1,4.940344393E-1,-2.757319808E-1
4.593940417E-1,6.144325733E-1,4.989843071E-1,-3.378803656E-2
4.694710417E-1,8.713908792E-1,4.645173848E-1,1.415345073E-1
4.795480417E-1,9.822354913E-1,4.638260603E-1,2.777729332E-1
4.896250416E-1,9.564699531E-1,4.556134045E-1,3.376905918E-1
4.997020416E-1,8.102627993E-1,3.398192823E-1,2.939429879E-1
5.097790416E-1,5.194752216E-1,3.253830969E-1,1.568013877E-1
5.198560416E-1,2.913449109E-1,2.576248050E-1,1.765165776E-1
5.299340417E-1,2.952578962E-1,1.099828929E-1,2.040608525E-1
5.400110417E-1,4.158257544E-1,1.882082969E-2,1.679530889E-1
5.500880417E-1,5.913360715E-1,8.244267851E-2,1.830787659E-1
5.601650417E-1,7.754235268E-1,2.553941011E-1,2.569513321E-1
5.702420416E-1,8.824418783E-1,3.770611584E-1,3.863945603E-1
5.803190416E-1,8.012268543E-1,3.927282393E-1,4.306810200E-1
5.903960416E-1,5.511525869E-1,2.999439538E-1,3.956556618E-1
6.004730416E-1,2.171071619E-1,9.582898766E-2,4.423834085E-1
6.105510417E-1,2.208148129E-2,-1.470779330E-1,5.494933724E-1
6.206280417E-1,-3.711315989E-2,-4.473667741E-1,5.877256393E-1
6.307050417E-1,4.309912026E-2,-7.275267243E-1,5.157920718E-1
6.407820417E-1,1.206779480E-1,-8.311577439E-1,3.376739025E-1
6.508590416E-1,1.423174739E-1,-9.041522741E-1,1.279329211E-1
6.609360416E-1,1.403155625E-1,-7.481464744E-1,3.288841993E-2
6.710130416E-1,1.502350420E-1,-4.082461894E-1,-1.966187172E-2
6.810900416E-1,1.740096509E-1,1.764841676E-1,-1.397725344E-1
6.911680417E-1,1.497285366E-1,7.290586829E-1,-2.119620293E-1
7.012450417E-1,8.843534440E-2,7.318896055E-1,-1.997229457E-1
7.113220417E-1,8.509414643E-2,4.324953854E-1,-3.465969488E-2
7.213990417E-1,1.219654679E-1,1.902715303E-2,1.785475016E-1
7.314760416E-1,1.658892483E-1,-3.194467723E-1,3.597274125E-1
7.415530416E-1,1.718594581E-1,-3.715483248E-1,4.447652698E-1
7.516300416E-1,2.032213658E-1,-1.537272930E-1,4.624310732E-1
7.617070416E-1,2.788502872E-1,7.426471263E-2,2.574189901E-1
7.717850417E-1,4.795793891E-1,1.071068123E-1,-5.769660696E-2
7.818620417E-1,7.179352641E-1,2.237718999E-1,-3.756050467E-1
7.919390417E-1,8.316149712E-1,3.822661936E-1,-6.108561754E-1
8.020160417E-1,8.659511805E-1,4.804377556E-1,-7.545402050E-1
8.120930416E-1,9.481342435E-1,4.852554202E-1,-8.236085176E-1
8.221700416E-1,1.091747999E0,4.416312873E-1,-8.708232641E-1
8.322470416E-1,1.292939663E0,4.239188731E-1,-9.360115528E-1
8.423240416E-1,1.502167225E0,3.429974318E-1,-1.060982585E0
8.524010417E-1,1.660611987E0,3.897769153E-1,-1.236624718E0
8.624790417E-1,1.798506618E0,6.337624788E-1,-1.372276306E0
8.725560417E-1,1.915186882E0,1.009789944E0,-1.406598926E0
8.826330417E-1,1.999137640E0,1.377567172E0,-1.309154034E0
8.927100416E-1,2.070668459E0,1.482302547E0,-1.132015228E0
9.027870416E-1,2.109252930E0,1.390382290E0,-9.265570641E-1
9.128640416E-1,2.053211451E0,1.437040091E0,-7.023622990E-1
9.229410416E-1,1.832052469E0,1.359133601E0,-5.794420242E-1
9.330180417E-1,1.613843083E0,1.146724105E0,-4.781175852E-1
9.430960417E-1,1.423091769E0,1.274830699E0,-3.173870444E-1
9.531730417E-1,1.229596019E0,1.546927929E0,-1.114410907E-1
9.632500417E-1,9.949668646E-1,1.599390864E0,1.021753848E-1
9.733270416E-1,7.563939691E-1,1.368630290E0,3.396169543E-1
9.834040416E-1,4.815688431E-1,8.823442459E-1,5.643859506E-1
9.934810416E-1,2.585181594E-1,4.013698995E-1,7.228578925E-1
1.003558042E0,1.227615550E-1,3.531753123E-1,8.629338741E-1
1.013635042E0,-2.041450702E-2,6.980906129E-1,9.598508477E-1
1.023713042E0,-1.219225228E-1,9.641813040E-1,1.028671622E0
1.033790042E0,-2.025028467E-1,1.043132305E0,1.012321234E0
1.043867042E0,2.660289109E-1,1.911543369E0,6.488340497E-1
1.053944042E0,4.239160120E-1,1.165350437E0,2.291180044E-1
1.064021042E0,6.345447898E-1,1.050194621E0,1.479630731E-2
1.074098042E0,6.164209247E-1,1.115546823E0,-1.426364630E-1
1.084175042E0,5.625713468E-1,1.292127967E0,-3.288541734E-1
1.094252042E0,5.905481577E-1,5.807872415E-1,-5.491048098E-2
1.104329042E0,7.607864738E-1,4.258902073E-1,3.084578812E-1
1.114407042E0,9.567610621E-1,4.369876087E-1,4.030368626E-1
1.124484042E0,9.804472923E-1,2.888764441E-1,3.842491508E-1
