"event","experiment time","system time","system time text"
"START",0.000000000E0,1636305398.651,"2021-11-07 22:46:38.651 UTC+05:30"
"PAUSE",2.346725937E1,1636305422.118,"2021-11-07 22:47:02.118 UTC+05:30"
