"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.616204181E-2,-1.366029978E-1,-3.152108938E-2,6.443909369E-3
2.615104173E-2,-1.687079668E-1,-4.959929734E-2,1.347077452E-2
3.614104167E-2,-2.000586987E-1,-7.670601457E-2,4.082010686E-2
4.613104160E-2,-2.221914232E-1,-1.096139401E-1,7.773856074E-2
5.612004176E-2,-2.574420869E-1,-1.777533144E-1,9.390794486E-2
6.611004169E-2,-2.785979211E-1,-2.610931396E-1,9.602321684E-2
7.609904162E-2,-2.975513637E-1,-3.296477199E-1,8.970326930E-2
8.608904178E-2,-3.118184209E-1,-3.787568212E-1,8.440703899E-2
9.607904172E-2,-3.193836510E-1,-4.385887384E-1,7.580396533E-2
1.060680416E-1,-3.418495059E-1,-5.316430926E-1,5.980806425E-2
1.160580418E-1,-3.637715876E-1,-6.083186865E-1,3.407793492E-2
1.260470417E-1,-3.781739175E-1,-6.584575772E-1,7.577859797E-4
1.360370417E-1,-3.895429671E-1,-6.814172268E-1,-2.823391557E-2
1.460270416E-1,-3.480752409E-1,-6.743785143E-1,9.570561349E-2
1.560160418E-1,-3.001980186E-1,-5.629417300E-1,2.770618200E-1
1.660060417E-1,-2.739393115E-1,-5.160111785E-1,3.533702791E-1
1.759950416E-1,-2.587720752E-1,-5.123541355E-1,3.850483000E-1
1.859850418E-1,-2.514093816E-1,-4.986958504E-1,3.969519436E-1
1.959750417E-1,-2.411101460E-1,-4.971506894E-1,4.185877144E-1
2.059640416E-1,-2.284538597E-1,-4.886479378E-1,4.307944775E-1
2.159540418E-1,-2.137912959E-1,-4.869149923E-1,4.130240083E-1
2.259430417E-1,-1.992160976E-1,-4.937435985E-1,3.862710893E-1
2.359330417E-1,-1.836778820E-1,-4.806690812E-1,3.589300215E-1
2.459230416E-1,-1.664211303E-1,-4.383388460E-1,3.441846967E-1
2.559120418E-1,-1.592726856E-1,-3.820545375E-1,3.421220779E-1
2.659020417E-1,-1.907594949E-1,-3.202262223E-1,3.201536536E-1
2.758910416E-1,-2.262146920E-1,-2.497629821E-1,2.991844416E-1
2.858810418E-1,-2.656427920E-1,-2.228966504E-1,2.922058403E-1
2.958710417E-1,-3.001762629E-1,-2.577193379E-1,2.987300456E-1
3.058600416E-1,-3.361336291E-1,-3.295064270E-1,3.016732037E-1
3.158500418E-1,-3.820710182E-1,-3.909817934E-1,2.835304141E-1
3.258390417E-1,-4.375206232E-1,-4.049863815E-1,2.393695414E-1
3.358290417E-1,-4.847685695E-1,-4.150821567E-1,1.963280588E-1
3.458190416E-1,-5.369675756E-1,-4.438889623E-1,1.721342653E-1
3.558080418E-1,-5.707857609E-1,-5.046306252E-1,1.686676294E-1
3.657980417E-1,-5.716992021E-1,-5.760321021E-1,1.876509041E-1
3.757870416E-1,-5.379561782E-1,-6.020035148E-1,2.271208167E-1
3.857770418E-1,-4.564875066E-1,-5.777557492E-1,2.741585672E-1
3.957670417E-1,-3.466696739E-1,-5.548663735E-1,3.137419224E-1
4.057560416E-1,-2.389267981E-1,-4.661733806E-1,3.384685218E-1
4.157460418E-1,-1.646965146E-1,-2.150119692E-1,2.928970456E-1
4.257350417E-1,-1.176808253E-1,1.107206661E-2,2.201833278E-1
4.357250417E-1,-9.492491186E-2,8.202747256E-2,1.771479696E-1
4.457150416E-1,-7.061649114E-2,4.635085538E-2,1.764211506E-1
