"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
-1.321958378E-3,-2.428100739E0,4.215833130E0,8.748257904E0
8.668041788E-3,-2.431094513E0,4.190236359E0,8.700207825E0
1.865704171E-2,-2.369871826E0,4.162094879E0,8.697812805E0
2.864704165E-2,-2.439477081E0,4.188140717E0,8.696315918E0
3.863704158E-2,-2.522554321E0,4.274511108E0,8.716673584E0
4.862604174E-2,-2.619402924E0,4.285588074E0,8.739426270E0
5.861604167E-2,-2.609523468E0,4.018992462E0,8.851094055E0
6.860504160E-2,-2.512076111E0,3.792363739E0,8.963809662E0
7.859504176E-2,-2.455942841E0,3.760629730E0,8.990304565E0
8.858504170E-2,-2.446961517E0,3.783532104E0,8.954978027E0
9.857404162E-2,-2.427202606E0,3.793860626E0,8.956774292E0
1.085640418E-1,-2.453547821E0,3.786825256E0,9.142537994E0
1.185530417E-1,-2.516117706E0,3.754043427E0,9.230854340E0
1.285430416E-1,-2.591560822E0,3.729045410E0,9.136700134E0
1.385330416E-1,-2.600093079E0,3.667373657E0,9.081914063E0
1.485220417E-1,-2.239492950E0,3.764970703E0,8.852291565E0
1.585120417E-1,-1.924547882E0,4.078867950E0,8.701555023E0
1.685010416E-1,-2.094444580E0,3.292253723E0,8.672216034E0
1.784910418E-1,-2.060764618E0,3.284320221E0,9.079968109E0
1.884810417E-1,-1.834135895E0,3.235671387E0,9.099876709E0
1.984700416E-1,-1.600771179E0,3.249293060E0,9.021739197E0
2.084600418E-1,-1.483564911E0,3.349734192E0,9.088500366E0
2.184490417E-1,-1.437610474E0,3.295397186E0,9.107361145E0
2.284390416E-1,-1.414857788E0,3.278332672E0,9.181457062E0
2.384290416E-1,-1.302890625E0,3.335214386E0,9.179660797E0
2.484180417E-1,-1.266216888E0,3.398682404E0,9.022787018E0
2.584080417E-1,-1.181942139E0,3.391497345E0,8.859326935E0
2.683970416E-1,-1.112336884E0,3.306474152E0,8.731642456E0
2.783870418E-1,-1.209784241E0,3.357518005E0,8.646469574E0
2.883770417E-1,-1.285077667E0,3.495381317E0,8.789272614E0
2.983660416E-1,-1.383872223E0,3.620221710E0,9.151968384E0
3.083560418E-1,-1.429377594E0,3.641327820E0,9.460626526E0
3.183450417E-1,-1.450483704E0,3.536695404E0,9.551337891E0
3.283350416E-1,-1.596579895E0,3.429368591E0,9.477840729E0
3.383250416E-1,-1.582808533E0,3.343297577E0,9.450896759E0
3.483140417E-1,-1.405427399E0,3.236270142E0,9.612560577E0
3.583040417E-1,-1.247805176E0,3.193309479E0,9.742939453E0
3.682930416E-1,-1.081051941E0,3.228785706E0,9.946366425E0
3.782830418E-1,-7.987390137E-1,3.228935394E0,9.830207977E0
3.882730417E-1,-6.002517700E-1,3.095862122E0,9.459878082E0
3.982620416E-1,-2.709365845E-1,2.947071533E0,9.151070251E0
