"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.037345600E-2,-1.776072621E0,4.857429981E0,8.373682976E0
2.286298800E-2,-1.790429592E0,4.929812908E0,8.129614830E0
2.659731100E-2,-1.771286964E0,4.982454777E0,8.277970314E0
3.033158100E-2,-1.771286964E0,4.958526611E0,8.201399803E0
3.282111300E-2,-1.761715651E0,4.977669239E0,8.172685623E0
3.531064400E-2,-1.694716692E0,4.958526611E0,8.201399803E0
3.780017500E-2,-1.656431437E0,4.876572609E0,8.163114548E0
4.028970600E-2,-1.656431437E0,4.886742115E0,8.215756416E0
4.277923800E-2,-1.594218135E0,4.886742115E0,8.177471161E0
4.526876900E-2,-1.575075507E0,4.847858906E0,8.220541954E0
4.770543600E-2,-1.584646821E0,4.838287354E0,8.273183823E0
5.019496700E-2,-1.546361685E0,4.819144726E0,8.263612747E0
5.268449800E-2,-1.445863128E0,4.828716278E0,8.277970314E0
5.517402900E-2,-1.426720500E0,4.862215519E0,8.268398285E0
5.766350800E-2,-1.407577872E0,4.814359188E0,8.273183823E0
6.015304000E-2,-1.340578914E0,4.823930264E0,8.258827209E0
6.264257100E-2,-1.340578914E0,4.857429981E0,8.230113029E0
6.513210200E-2,-1.335195065E0,4.847858906E0,8.187042236E0
6.762163300E-2,-1.258624673E0,4.809573650E0,8.187042236E0
7.011116500E-2,-1.196411371E0,4.804787636E0,8.167900085E0
7.260069600E-2,-1.258624673E0,4.843072891E0,8.139185905E0
7.509022700E-2,-1.292124271E0,4.871787071E0,8.081160545E0
7.757975800E-2,-1.282552958E0,4.925027370E0,8.095517159E0
8.006923800E-2,-1.345364571E0,4.862215519E0,8.115258217E0
8.255876900E-2,-1.340578914E0,4.871787071E0,8.124829292E0
8.504830000E-2,-1.292124271E0,4.881358147E0,8.201399803E0
8.753788300E-2,-1.402792215E0,4.963312149E0,8.220541954E0
9.002736300E-2,-1.555932879E0,5.073382378E0,8.206185341E0
9.251689400E-2,-1.584646821E0,5.102096081E0,8.306683540E0
9.469017500E-2,-1.613360643E0,5.059025288E0,8.445467949E0
9.717965400E-2,-1.670788407E0,5.035097122E0,8.488538742E0
9.966918600E-2,-1.728216171E0,5.039882660E0,8.512466431E0
1.021587170E-1,-1.728216171E0,4.996811867E0,8.569893837E0
1.046481960E-1,-1.622931957E0,4.939383984E0,8.647063255E0
1.071377270E-1,-1.632503271E0,4.881358147E0,8.723632812E0
1.096272580E-1,-1.603789330E0,4.847858906E0,8.723632812E0
1.121167900E-1,-1.637288928E0,4.804787636E0,8.723632812E0
1.146063210E-1,-1.622931957E0,4.785645485E0,8.833703041E0
1.170958520E-1,-1.637288928E0,4.766502857E0,8.809774399E0
1.195853830E-1,-1.589432478E0,4.766502857E0,8.833703041E0
1.220749150E-1,-1.589432478E0,4.733003139E0,8.828917503E0
1.245644460E-1,-1.594218135E0,4.666004181E0,8.804988861E0
1.270539250E-1,-1.575075507E0,4.689932346E0,8.718847275E0
1.295434560E-1,-1.407577872E0,4.608576298E0,8.656634331E0
1.320329880E-1,-1.306481123E0,4.546362877E0,8.555537224E0
1.345225190E-1,-1.340578914E0,4.575077057E0,8.359326363E0
1.370120500E-1,-1.263410330E0,4.689932346E0,8.158329010E0
1.395015810E-1,-1.215553880E0,4.737788677E0,8.009375572E0
1.419911130E-1,-1.311266780E0,4.742574692E0,7.760521889E0
1.444806440E-1,-1.316052437E0,4.828716278E0,7.736593723E0
1.469701230E-1,-1.282552958E0,4.814359188E0,7.626523972E0
1.494596540E-1,-1.369292736E0,4.723432064E0,7.477570534E0
1.519491860E-1,-1.460219979E0,4.627718925E0,7.554141045E0
1.544387170E-1,-1.474576950E0,4.627718925E0,7.770093441E0
1.569283000E-1,-1.421934843E0,4.618147850E0,7.947162151E0
1.594177790E-1,-1.393221021E0,4.694717884E0,8.062017441E0
1.619073110E-1,-1.335195065E0,4.828716278E0,8.139185905E0
1.643968420E-1,-1.263410330E0,4.876572609E0,8.210970879E0
1.668863730E-1,-1.162911773E0,4.929812908E0,8.316255569E0
1.688279880E-1,-1.057627559E0,4.987240791E0,8.411968231E0
1.713174670E-1,-1.024128079E0,5.025525570E0,8.459824562E0
1.738069980E-1,-9.571290612E-1,4.992026329E0,8.483752251E0
1.762965290E-1,-8.327022791E-1,5.030311584E0,8.569893837E0
1.787860610E-1,-7.938188910E-1,4.958526611E0,8.608179092E0
1.812755920E-1,-7.459624410E-1,4.948955536E0,8.680562019E0
1.837651230E-1,-7.268198729E-1,4.814359188E0,8.761918068E0
1.862546020E-1,-6.646065116E-1,4.618147850E0,8.819346428E0
1.887441330E-1,-3.918247223E-1,3.511467218E0,8.431110382E0
1.912336650E-1,-1.854437590E-1,2.802593470E0,8.196614265E0
1.937231960E-1,-2.189432681E-1,3.281756163E0,8.455039024E0
1.962127270E-1,-2.865405083E-1,3.521038532E0,8.378468513E0
1.987022580E-1,-2.285145670E-1,3.635894060E0,8.642276764E0
2.011917900E-1,-1.184447184E-1,3.750749588E0,9.183652878E0
2.036813210E-1,-7.058826834E-2,3.918845177E0,9.739386559E0
2.061708520E-1,-1.423729509E-1,3.971487284E0,1.008873844E1
2.086603310E-1,-2.865405083E-1,4.028914928E0,1.021795082E1
2.111499150E-1,-4.205385745E-1,4.215555191E0,1.027119160E1
2.136393940E-1,-4.444667995E-1,4.220340729E0,1.037168980E1
2.157773630E-1,-3.918247223E-1,4.292125702E0,1.037168980E1
2.182668940E-1,-2.667997181E-1,4.383651257E0,1.034297562E1
2.207564250E-1,-1.519442350E-1,4.441078663E0,1.025683403E1
2.232459560E-1,-7.058826834E-2,4.436293125E0,9.973882675E0
2.257354360E-1,-1.316052489E-2,4.498506546E0,9.705288887E0
2.282249670E-1,9.212367237E-2,4.522434711E0,9.456435204E0
2.307144980E-1,1.351944804E-1,4.479363918E0,9.029914856E0
2.332040290E-1,1.351944804E-1,4.460221291E0,8.723632812E0
