Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.00436323,-0.85380882,0.388821214,0.3651191
0.02240682,-0.896419346,0.340884358,0.402403355
0.04045042,-0.909202516,0.19387798,0.435426503
0.05849401,-0.843156159,0.13102743,0.460992843
0.0765376,-0.643951893,0.254598022,0.475906521
0.0945812,-0.283892751,0.540088654,0.447144419
0.11262479,0.174170598,0.524109721,0.458862305
0.13066875,0.631168723,0.309991717,0.434361249
0.14871078,1.021055222,0.161920071,0.434361249
0.16675516,1.284175277,0.120374791,0.42157808
0.18479912,1.347025871,0.126766369,0.356597006
0.20284224,1.263935328,0.211987466,0.25220117
0.22088536,1.29269743,0.533697069,-0.006657898
0.23892849,1.46740067,1.21972692,-0.459394932
0.25697198,1.717737675,1.95901978,-0.902544618
0.27501557,2.079927206,2.384060144,-1.096422553
0.29305917,2.65623498,2.474607468,-1.066595197
0.31110276,3.324155092,2.371276855,-1.090031028
0.32914635,3.366765738,1.506282806,-1.016527772
0.34718995,2.646647453,0.435692817,-1.004809976
0.36523354,1.646364927,-0.349406481,-0.813062489
0.38327703,0.762196124,-0.154463232,-0.471112847
0.40131938,0.281762242,0.780838251,-0.287887514
0.41936432,0.148604274,1.115331054,-0.453003377
0.43740781,0.051665287,1.0705899,-0.907870948
0.45545094,-0.108124256,0.692421377,-1.271125793
0.47349406,-0.401071757,0.397343338,-1.445829034
0.49153719,-0.645017147,0.60080868,-1.65035975
0.50958078,-0.787762463,1.553154349,-1.936915636
0.52762438,-0.982705712,2.900712967,-2.202166319
0.54566797,-1.290566921,3.331079483,-2.253298998
0.56371156,-1.595232248,2.434127331,-2.040246248
0.58175516,-1.774196625,2.755836964,-1.785648227
0.59979875,-1.757152319,1.814144015,-1.46287334
0.61784234,-1.829590321,1.020522594,-1.218927979
0.63587089,-1.913746119,0.425040186,-1.044224739
0.65392396,-1.946769357,0.04367581,-0.77471298
0.67197323,-1.902028203,0.049002126,-0.422110707
0.69001635,-1.62399447,0.478303373,-0.157925338
0.70805948,-1.109472036,1.110004663,0.101998992
0.7261026,-0.572579205,1.487107992,0.251135916
0.74414609,-0.33502543,1.073785782,0.209590629
0.76218969,-0.166713759,0.525174975,-0.116380051
0.78023328,0.001597896,-0.109722152,-0.37417385
0.79827688,0.056991603,0.079894774,-0.368847549
0.81632047,-0.441551775,0.624244511,-0.352868587
0.83436406,-1.418398499,1.015196204,-0.173904285
0.85240766,-1.992575645,1.574459672,0.11158637
0.87045125,-1.961683035,2.043175697,0.201068506
0.88849401,-0.988032043,1.173920512,0.003994739
0.90653714,0.079362139,0.071372665,-0.049268443
0.92458219,0.257261157,0.368581206,-0.01304948
0.94262542,-0.558730781,1.186703682,0.064714767
0.96066854,-1.058339477,1.21440053,0.332095951
0.97871167,-1.315068007,0.924648821,0.562192857
0.99675495,-1.409876466,0.563524485,0.643152952
1.01479854,-1.371526957,0.521979213,0.744352996
1.03284214,-1.177648902,0.876711965,0.96592778
1.05088573,-0.870853007,1.184573174,1.139565825
1.06892932,-0.544882357,0.900147796,1.034104705
1.08697292,-0.331829637,0.072437927,0.612260282
1.10501651,-0.345678061,-0.156593755,0.041278966
1.1230601,-0.696149766,0.610396087,-0.432763368
1.1411037,-1.211737394,0.918257237,-0.465786517
1.15914729,-1.19788897,0.97045517,-0.358194888
1.17719089,-1.044491053,0.332362264,-0.303866446
1.19523448,-0.880440414,-0.523044467,0.003994739
1.21327807,-0.686562419,-0.746749818,0.31398645
1.2313213,-0.605602384,-0.377103329,0.499342322
1.24936443,-0.652473986,0.194943249,0.572845519
1.26740755,-0.7483477,0.629570782,0.577106595
1.28545083,-0.816524565,0.751010895,0.614390791
1.30349443,-0.778175116,0.495347589,0.690024495
1.32153802,-0.603471875,0.160854816,0.798681438
1.33958162,-0.326503307,-0.062850557,0.802942455
1.35762521,-0.061252661,-0.164050594,0.672980309
1.3756688,0.136886373,-0.272707492,0.467384428
1.39369708,0.247673795,-0.159789547,0.285224348
1.41175651,0.382962287,0.115048476,0.103064254
1.42979964,0.626907647,0.443149686,-0.123836897
1.44784276,0.988032043,0.566720247,-0.353933841
1.46588589,1.385375381,0.491086543,-0.543550789
1.48392932,1.68045342,0.502804458,-0.744885624
1.50197292,1.995771408,0.937431991,-0.976047814
1.52001651,2.299371481,1.402952194,-1.042094111
1.5380601,2.763826609,1.323057413,-0.917458296
1.5561037,3.326285601,1.247423768,-0.882304609
1.57414729,3.528685808,0.78829509,-0.910001457
1.59219089,2.896984577,0.219444305,-0.800279319
1.61023448,1.769935489,0.395212799,-0.586161315
1.62827807,0.960335195,0.423974931,-0.24847275
1.64632167,0.834634066,0.564589739,-0.050333709
1.66436526,1.051947832,0.115048476,-0.050333709
1.68240885,1.082840443,-0.177899033,-0.353933841
1.70045245,0.585362375,0.252467483,-0.710797191
1.71849599,0.065513715,0.245010644,-0.8801741
1.73653912,-0.259391695,-0.053263184,-0.832237244
1.75458224,-0.390419126,0.037284229,-0.727841377
1.77262536,-0.476705492,0.446345478,-0.823715091
1.7906688,-0.631168723,0.856471956,-0.960068882
1.8087124,-0.880440414,1.089764714,-1.004809976
1.82675599,-1.162735224,1.073785782,-0.996287823
1.84479958,-1.378983736,0.940627813,-0.939828873
1.86284318,-1.552621722,0.643419266,-0.863129854
1.8808875,-1.769935489,0.165115863,-0.753407717
1.89893078,-2.026664019,0.108656891,-0.613858163
1.91697391,-2.054360867,-0.012783164,-0.450872839
1.93501703,-1.671931267,-0.170442179,-0.20479694
1.95306026,-1.042360425,-0.007456846,0.008255793
