"event","experiment time","system time","system time text"
"START",0.000000000E0,1636379059.909,"2021-11-08 14:44:19.909 UTC+01:00"
"PAUSE",4.525632083E1,1636379105.165,"2021-11-08 14:45:05.165 UTC+01:00"
