Time(s),X(rad/s),Y(rad/s),Z(rad/s)
0.018720357,-0.504574657,-0.1001819,0.667064846
0.038742232,-0.443488151,1.065348983,0.477696627
0.05873442,-0.673173487,0.928515136,0.615752161
0.078757857,-0.715934038,1.042136073,0.915076137
0.09875317,-0.657290995,0.959058404,0.963945329
0.11877817,-0.737925232,0.784350991,0.971275747
0.13874692,-0.465479314,1.103222609,0.930958629
0.158720357,-0.397062391,1.379333735,0.800233483
0.178742232,-0.498466045,1.472185254,0.499687761
0.198732857,-0.597426176,1.513724089,0.259006858
0.218723482,-0.378736436,1.309695125,0.268780708
0.238714107,-0.460592389,1.127657175,0.438601226
0.258742232,-0.45692721,1.484402537,0.756251156
0.27872817,-0.465479314,1.403768301,0.818559408
0.298718795,-0.631634653,1.213178396,0.746477306
0.31874067,-0.561996043,1.205847979,0.522900641
0.338732857,-0.598647952,0.982271314,0.42394048
0.358723482,-0.59620446,1.028697014,0.372627795
0.378714107,-0.525344074,0.792903066,0.430049121
0.398735982,-0.318871647,0.882089376,0.383623362
0.418726607,-0.243124366,0.905302286,0.357967019
0.438718795,-0.206472457,0.758694649,0.058643062
0.45877192,-0.215024561,0.668286562,0.020769417
0.478731295,-0.255341679,0.38728857,-0.05375614
0.49872192,-0.279776275,0.173485726,-0.1001819
0.51874692,-0.342084527,0.065973446,-0.078190751
0.53873442,-0.395840675,-0.119729586,-0.012217305
0.558726607,-0.432492584,-0.234572247,0.101403631
0.578717232,-0.591317534,-0.243124366,0.283441484
0.598739107,-0.74525559,-0.256563395,0.515570283
0.618731295,-0.844215751,-0.17715092,0.537561417
0.638720357,-0.961501896,-0.141720742,0.180816114
0.658743795,-0.696386397,-0.197920337,-0.020769417
0.67873442,-0.43371433,-0.16737707,0.012217305
0.698725045,-0.29810223,-0.13072516,-0.036651913
0.71871567,-0.048869219,-0.30787608,-0.326202035
0.738760982,0.289550126,-0.554665625,-0.917519569
0.758729732,0.657290995,-0.977384388,-1.292590857
0.778720357,0.992045164,-1.335351348,-1.404990077
0.798742232,1.402546525,-1.15575707,-1.404990077
0.818732857,1.753183246,-0.623082519,-1.342681766
0.83874067,1.677435994,-0.538783133,-1.514945745
0.85871567,1.378111959,-0.580321968,-1.489289403
0.878737545,1.222952247,-0.569326401,-1.145983219
0.89872817,1.189965487,-0.673173487,-1.163087368
0.918718795,0.941954196,-0.944397628,-1.23516953
0.938742232,0.884532869,-0.807563841,-1.393994451
0.958732857,0.886976302,-0.641408503,-1.447750568
0.978723482,0.862541735,-0.762359798,-1.516167521
0.998714107,0.797789991,-0.941954196,-1.439198494
1.018735982,0.737925232,-0.797789991,-1.370781541
1.03872817,0.752585948,-0.326202035,-1.215621829
1.058718795,0.724486172,-0.158824965,-1.028697014
1.07874067,0.59620446,-0.222354949,-0.812450767
1.098735982,0.45692721,-0.343306273,-0.636521578
1.11872192,0.299323976,-0.248011291,-0.464257568
1.138745357,0.197920337,0.078190751,-0.215024561
1.158735982,0.051312681,0.212581098,0.041538835
1.178726607,-0.119729586,0.268780708,0.294437051
1.198717232,-0.322536856,0.288328379,0.649960637
1.21874067,-0.656069279,0.2003638,1.007927656
