"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)"
2.894629200E-2,2.183334351E0,3.351516724E0,7.770874023E0
3.144873400E-2,2.176162720E0,3.313201904E0,7.751724243E0
3.389014000E-2,2.178543091E0,3.260528564E0,7.758895874E0
3.636206400E-2,2.216857910E0,3.203063965E0,7.732559204E0
3.880347000E-2,2.183334351E0,3.176742554E0,7.782852173E0
4.127539400E-2,2.224044800E0,3.102508545E0,7.833129883E0
4.374731800E-2,2.269531250E0,3.169555664E0,7.873825073E0
4.621924100E-2,2.255157471E0,3.119277954E0,7.945648193E0
4.866064800E-2,2.259948730E0,3.028289795E0,8.003112793E0
5.113257100E-2,2.245590210E0,2.968444824E0,8.039016724E0
5.360449500E-2,2.348541260E0,3.045059204E0,8.204223633E0
5.607641900E-2,2.647811890E0,3.370666504E0,8.644760132E0
5.854834300E-2,2.379669189E0,3.291656494E0,8.819534302E0
6.102026700E-2,2.293472290E0,3.076171875E0,8.850662231E0
6.349219100E-2,2.317413330E0,2.887039185E0,8.809951782E0
6.596411400E-2,2.415573120E0,2.803237915E0,8.750106812E0
6.843603800E-2,2.420364380E0,2.690719604E0,8.635177612E0
7.087744500E-2,2.326995850E0,2.554244995E0,8.548995972E0
7.334936800E-2,2.209671021E0,2.525512695E0,8.623214722E0
7.582129200E-2,2.140243530E0,2.537490845E0,8.668701172E0
7.829321600E-2,2.061233521E0,2.501571655E0,8.647155762E0
8.073462200E-2,1.994201660E0,2.556640625E0,8.570541382E0
8.320654600E-2,2.015747070E0,2.525512695E0,8.546600342E0
8.564795200E-2,2.051651001E0,2.530303955E0,8.570541382E0
8.811987600E-2,2.130661011E0,2.561431885E0,8.570541382E0
9.059180000E-2,2.221649170E0,2.556640625E0,8.616027832E0
9.306372400E-2,2.315017700E0,2.597335815E0,8.649551392E0
9.550513000E-2,2.432342529E0,2.623672485E0,8.690246582E0
9.797705400E-2,2.511337280E0,2.616485596E0,8.680664062E0
1.004489780E-1,2.587951660E0,2.688323975E0,8.766860962E0
1.028903840E-1,2.942306519E0,2.956466675E0,8.867416382E0
1.053623080E-1,3.145812988E0,3.100128174E0,8.908126831E0
1.078342320E-1,3.006942749E0,3.025894165E0,8.982345581E0
1.103061550E-1,2.947082520E0,2.973220825E0,9.257675171E0
1.127475620E-1,2.959060669E0,2.867889404E0,9.372589111E0
1.152194860E-1,3.021316528E0,2.865493774E0,9.480331421E0
1.176608920E-1,3.066802979E0,2.872665405E0,9.475540161E0
1.201328160E-1,3.059616089E0,2.815216064E0,9.420471191E0
1.226047390E-1,2.954269409E0,2.733810425E0,9.298370361E0
1.250461460E-1,2.978210449E0,2.733810425E0,9.267242432E0
1.275180700E-1,2.932723999E0,2.736206055E0,9.190628052E0
1.299899930E-1,2.913574219E0,2.678741455E0,9.181060791E0
1.324619170E-1,2.906387329E0,2.678741455E0,9.125991821E0
1.349033230E-1,2.846527100E0,2.638046265E0,9.082901001E0
1.373752470E-1,2.810623169E0,2.590148926E0,9.046981812E0
1.398471710E-1,2.810623169E0,2.547058105E0,9.056564331E0
1.422885770E-1,2.834564209E0,2.489593506E0,9.046981812E0
1.447605010E-1,2.870468140E0,2.463256836E0,9.051773071E0
1.472324250E-1,2.906387329E0,2.424957275E0,9.099655151E0
1.496738310E-1,2.882446289E0,2.405807495E0,9.032623291E0
1.521457550E-1,2.920745850E0,2.391433716E0,9.046981812E0
1.546176790E-1,2.966247559E0,2.377075195E0,9.066131592E0
1.570896030E-1,2.975814819E0,2.374679565E0,9.097259521E0
1.595310090E-1,3.009338379E0,2.369888306E0,9.109237671E0
1.620029330E-1,3.045257568E0,2.372283936E0,9.099655151E0
1.644748570E-1,3.038070679E0,2.367492676E0,9.090072632E0
1.669162630E-1,3.026092529E0,2.341156006E0,9.082901001E0
1.693881870E-1,3.042861938E0,2.341156006E0,9.080505371E0
1.718601110E-1,3.066802979E0,2.389038086E0,9.080505371E0
1.743015170E-1,3.095535278E0,2.434539795E0,9.087692261E0
1.767734410E-1,3.088348389E0,2.365097046E0,9.080505371E0
1.792453640E-1,3.129043579E0,2.324401855E0,9.073318481E0
1.816867710E-1,3.160171509E0,2.348342896E0,9.075714111E0
1.841586950E-1,3.191299438E0,2.360305786E0,9.049377441E0
1.866306180E-1,3.229598999E0,2.350738525E0,9.018249512E0
1.891025420E-1,3.330154419E0,2.345947266E0,8.977554321E0
1.915439480E-1,3.327774048E0,2.319610596E0,8.956008911E0
1.940158720E-1,3.421142578E0,2.298065186E0,8.888961792E0
1.964572790E-1,3.449874878E0,2.259750366E0,8.857833862E0
1.989292020E-1,3.531280518E0,2.257354736E0,8.896148682E0
2.014011260E-1,3.559997559E0,2.195114136E0,8.879394531E0
