"Time (s)","X (rad/s)","Y (rad/s)","Z (rad/s)"
1.648606667E-1,-8.562776446E-1,-1.626598686E-1,-5.962084532E-1
1.748696667E-1,-7.396194935E-1,-4.112209678E-1,-6.543151736E-1
1.848496667E-1,-6.445507407E-1,-6.277062893E-1,-7.096225023E-1
1.948586667E-1,-5.695281625E-1,-8.124042153E-1,-7.494993806E-1
2.048686667E-1,-5.367642641E-1,-8.748468161E-1,-7.375752330E-1
2.148786667E-1,-5.344595909E-1,-1.032430530E0,-7.505450845E-1
2.248576667E-1,-5.275318027E-1,-1.124644876E0,-7.664687634E-1
2.348676667E-1,-5.074588060E-1,-1.021719575E0,-8.270527124E-1
2.448776667E-1,-5.100708008E-1,-9.792598486E-1,-8.661990762E-1
2.548866667E-1,-5.356462002E-1,-9.833307862E-1,-9.280350208E-1
2.648666667E-1,-6.077566147E-1,-9.461290836E-1,-9.385216236E-1
2.748756667E-1,-7.083516121E-1,-8.693818450E-1,-9.718750715E-1
2.848856667E-1,-7.936310172E-1,-8.328663707E-1,-9.972127080E-1
2.948956667E-1,-9.195913672E-1,-9.387896061E-1,-9.928978682E-1
3.048746667E-1,-1.042389512E0,-1.013017178E0,-9.527803063E-1
3.148846667E-1,-1.154764533E0,-1.062876701E0,-9.099193811E-1
3.248946667E-1,-1.239930749E0,-1.095309854E0,-8.531321287E-1
3.348736667E-1,-1.272759557E0,-1.125980139E0,-7.670031190E-1
3.448836667E-1,-1.225181222E0,-1.287033319E0,-6.636755466E-1
3.548936667E-1,-1.093616486E0,-1.510769486E0,-5.573051572E-1
3.649026667E-1,-8.980635405E-1,-1.649219155E0,-4.659388661E-1
3.748826667E-1,-6.557736397E-1,-1.674717665E0,-3.800132871E-1
3.848916667E-1,-3.809231520E-1,-1.560907364E0,-2.998475730E-1
3.949016667E-1,4.704283923E-2,-1.113314629E0,-2.722191215E-1
4.049116667E-1,4.234237075E-1,-1.065012932E0,-3.109413683E-1
4.148906667E-1,6.802887917E-1,-1.329178572E0,-3.150966763E-1
4.249006667E-1,8.396381140E-1,-1.659984589E0,-3.320053220E-1
4.349106667E-1,1.029656529E0,-1.731257439E0,-3.991510570E-1
4.448896667E-1,1.306814909E0,-1.575405121E0,-5.845603347E-1
4.548996667E-1,1.612386823E0,-1.546867013E0,-7.904080153E-1
4.649086667E-1,1.890468001E0,-1.642634273E0,-8.572822213E-1
4.749186667E-1,2.105899334E0,-1.728596330E0,-8.169699311E-1
4.848976667E-1,2.244407415E0,-1.735223770E0,-7.674187422E-1
4.949076667E-1,2.294257402E0,-1.661371112E0,-7.804474831E-1
5.049176667E-1,1.898859859E0,-9.858015776E-1,-7.361344695E-1
5.149276667E-1,1.253768444E0,-4.651868641E-1,-7.724144459E-1
