"Time (s)","X (m/s^2)","Y (m/s^2)","Z (m/s^2)"
2.119666664E-3,2.406994629E-1,1.049168243E0,9.480684814E0
1.216266665E-2,2.303709412E-1,7.921527100E-1,9.234446869E0
2.220566664E-2,3.908372498E-1,6.041436768E-1,9.367819519E0
3.224866663E-2,5.707630920E-1,7.231462097E-1,9.530830536E0
4.229166667E-2,6.915618896E-1,9.035211182E-1,9.971663818E0
5.233466666E-2,4.511618042E-1,9.415420532E-1,1.045755341E1
6.237766665E-2,-1.775308228E-1,1.038390656E0,1.066337540E1
7.242066663E-2,-7.873626709E-1,1.138831787E0,1.063688049E1
8.246366662E-2,-1.223106537E0,1.088237000E0,1.038779846E1
9.250666667E-2,-1.537452850E0,1.088835754E0,9.851912842E0
1.025496667E-1,-1.544637909E0,1.147214355E0,9.540709991E0
1.125926666E-1,-1.446741486E0,1.058598633E0,9.723330231E0
1.226356666E-1,-1.105900269E0,6.649172974E-1,9.735305328E0
1.326786667E-1,-8.669970703E-1,2.953358459E-1,9.223669281E0
1.427226667E-1,-1.444795532E0,-1.257385254E-2,9.079968109E0
1.527656667E-1,-9.586065674E-1,4.513114929E-1,9.056017914E0
1.628086666E-1,-5.159770203E-1,8.141569519E-1,8.894503784E0
1.728516666E-1,-4.132905579E-1,1.521585846E0,8.606652374E0
1.828946666E-1,2.421963501E-1,2.698288879E0,8.374036102E0
1.929376667E-1,8.949888611E-1,3.642225952E0,8.356522522E0
2.029806667E-1,-5.727090454E-1,2.827919312E0,8.475824432E0
2.130236666E-1,-2.949915619E0,1.654808807E0,7.820786591E0
2.230666666E-1,-3.700155487E0,1.907932434E0,6.920558624E0
2.331096667E-1,-3.410507812E0,2.212249603E0,5.535339203E0
2.431526667E-1,-3.369044037E0,2.083217926E0,3.720513153E0
2.531956666E-1,-3.509901123E0,1.860780487E0,2.618804169E0
2.632386666E-1,-3.397784271E0,8.753796387E-1,2.839744720E0
2.732816666E-1,-3.147504730E0,2.951861572E-1,3.500470734E0
2.833246667E-1,-2.734962616E0,3.357518005E-1,4.183949432E0
2.933676667E-1,-2.314337311E0,1.698966980E-1,4.869523773E0
3.034106666E-1,-2.353406067E0,-2.212399292E-1,5.205724640E0
3.134536666E-1,-1.807191925E0,-7.685018921E-1,5.803581390E0
