"event","experiment time","system time","system time text"
"START",0.000000000000000E0,1.636534194217064E9,"2021-11-10 09:49:54.217 UTC+01:00"
"PAUSE",3.512230454164092E1,1.636534229338606E9,"2021-11-10 09:50:29.339 UTC+01:00"
