"event","experiment time","system time","system time text"
"START",0.000000000E0,1636037151.604,"2021-11-04 15:45:51.604 UTC+01:00"
"PAUSE",6.215333331E1,1636037213.757,"2021-11-04 15:46:53.757 UTC+01:00"
